observer,cd,targ_side,bk,t,rt,acc
r4,reward,heterogeneous,block 1,16,2.288,1
r4,reward,absent,block 1,17,1.91,0
r4,reward,homogeneous,block 1,18,5.629,1
r4,reward,homogeneous,block 1,19,3.137,0
r4,reward,absent,block 1,20,1.946,0
r4,reward,absent,block 1,21,1.963,0
r4,reward,absent,block 1,22,3.132,0
r4,reward,homogeneous,block 1,23,3.012,0
r4,reward,absent,block 1,24,2.405,0
r4,reward,homogeneous,block 1,25,3.682,1
r4,reward,homogeneous,block 1,26,1.448,1
r4,reward,heterogeneous,block 1,27,2.353,1
r4,reward,homogeneous,block 1,28,1.546,1
r4,reward,heterogeneous,block 1,29,1.041,1
r4,reward,heterogeneous,block 1,30,2.706,0
r4,reward,absent,block 1,31,0.8,0
r4,reward,absent,block 1,32,0.905,0
r4,reward,homogeneous,block 1,33,2.414,0
r4,reward,absent,block 1,34,2.122,0
r4,reward,absent,block 1,35,2.38,0
r4,reward,absent,block 1,36,1.402,0
r4,reward,absent,block 1,37,1.543,1
r4,reward,absent,block 1,38,1.084,1
r4,reward,absent,block 1,39,0.747,0
r4,reward,heterogeneous,block 1,40,2.674,1
r4,reward,heterogeneous,block 1,41,2.019,1
r4,reward,absent,block 1,42,1.884,1
r4,reward,homogeneous,block 1,43,1.641,1
r4,reward,homogeneous,block 1,44,2.151,1
r4,reward,homogeneous,block 1,45,1.609,1
r4,reward,homogeneous,block 1,46,1.592,1
r4,reward,heterogeneous,block 1,47,0.942,1
r4,reward,absent,block 1,48,1.55,0
r4,reward,absent,block 1,49,1.294,1
r4,reward,absent,block 1,50,1.447,0
r4,reward,absent,block 1,51,1.584,1
r4,reward,absent,block 1,52,0.943,0
r4,reward,heterogeneous,block 1,53,2.006,0
r4,reward,absent,block 1,54,2.003,0
r4,reward,absent,block 1,55,0.953,0
r4,reward,absent,block 1,56,1.185,1
r4,reward,absent,block 1,57,0.953,0
r4,reward,absent,block 1,58,1.756,0
r4,reward,homogeneous,block 1,59,0.853,1
r4,reward,heterogeneous,block 1,60,1.45,1
r4,reward,heterogeneous,block 1,61,1.371,1
r4,reward,homogeneous,block 1,62,0.842,1
r4,reward,homogeneous,block 1,63,0.796,1
r4,reward,homogeneous,block 1,64,2.061,0
r4,reward,homogeneous,block 1,65,2.079,1
r4,reward,heterogeneous,block 1,66,1.325,1
r4,reward,absent,block 1,67,0.852,0
r4,reward,absent,block 1,68,0.814,0
r4,reward,absent,block 1,69,1.293,0
r4,reward,absent,block 1,70,2.238,0
r4,reward,absent,block 1,71,0.975,1
r4,reward,absent,block 1,72,1.067,0
r4,reward,homogeneous,block 1,73,1.07,1
r4,reward,heterogeneous,block 1,74,0.662,1
r4,reward,heterogeneous,block 1,75,0.731,1
r4,reward,heterogeneous,block 1,76,0.715,1
r4,reward,heterogeneous,block 1,77,1.28,1
r4,reward,homogeneous,block 1,78,0.723,1
r4,reward,absent,block 1,79,0.914,0
r4,reward,homogeneous,block 1,80,0.609,1
r4,reward,absent,block 1,81,0.611,0
r4,reward,heterogeneous,block 1,82,0.661,1
r4,reward,heterogeneous,block 1,83,0.709,1
r4,reward,homogeneous,block 1,84,1.202,1
r4,reward,heterogeneous,block 1,85,0.684,1
r4,reward,heterogeneous,block 1,86,0.616,1
r4,reward,absent,block 1,87,0.535,0
r4,reward,heterogeneous,block 1,88,0.421,0
r4,reward,absent,block 1,89,1.271,1
r4,reward,homogeneous,block 1,90,1.018,1
r4,reward,absent,block 1,91,1.309,0
r4,reward,absent,block 1,92,0.743,0
r4,reward,absent,block 1,93,0.891,1
r4,reward,absent,block 1,94,1.874,0
r4,reward,heterogeneous,block 1,95,1.001,1
r4,reward,absent,block 1,96,1.235,0
r5,flat,absent,block 1,1,1.266,1
r5,flat,absent,block 1,2,0.921,1
r5,flat,homogeneous,block 1,3,0.687,1
r5,flat,homogeneous,block 1,4,0.642,1
r5,flat,homogeneous,block 1,5,0.641,1
r5,flat,absent,block 1,6,0.848,1
r5,flat,absent,block 1,7,1.047,1
r5,flat,homogeneous,block 1,8,0.626,1
r5,flat,heterogeneous,block 1,9,1.805,1
r5,flat,absent,block 1,10,2.112,1
r5,flat,absent,block 1,11,2.267,1
r5,flat,absent,block 1,12,0.911,1
r5,flat,absent,block 1,13,1.089,1
r5,flat,absent,block 1,14,1.079,1
r5,flat,homogeneous,block 1,15,0.552,1
r5,flat,absent,block 1,16,0.817,1
r5,flat,absent,block 1,17,0.688,1
r5,flat,homogeneous,block 1,18,0.649,1
r5,flat,homogeneous,block 1,19,0.606,1
r5,flat,heterogeneous,block 1,20,0.802,0
r5,flat,absent,block 1,21,1.656,1
r5,flat,heterogeneous,block 1,22,0.746,1
r5,flat,absent,block 1,23,0.811,1
r5,flat,homogeneous,block 1,24,0.681,1
r5,flat,heterogeneous,block 1,25,1.124,0
r5,flat,heterogeneous,block 1,26,1.113,1
r5,flat,heterogeneous,block 1,27,1.103,1
r5,flat,homogeneous,block 1,28,0.648,1
r5,flat,homogeneous,block 1,29,0.641,1
r5,flat,absent,block 1,30,3.052,1
r5,flat,absent,block 1,31,2.617,1
r5,flat,homogeneous,block 1,32,0.674,1
r5,flat,heterogeneous,block 1,33,0.766,1
r5,flat,absent,block 1,34,2.38,1
r5,flat,heterogeneous,block 1,35,1.014,1
r5,flat,absent,block 1,36,2.678,1
r5,flat,absent,block 1,37,1.757,1
r5,flat,heterogeneous,block 1,38,0.833,1
r5,flat,heterogeneous,block 1,39,1.11,1
r5,flat,homogeneous,block 1,40,0.601,1
r5,flat,absent,block 1,41,2.034,0
r5,flat,absent,block 1,42,2.169,1
r5,flat,absent,block 1,43,2.273,1
r5,flat,absent,block 1,44,1.104,1
r5,flat,absent,block 1,45,1.607,1
r5,flat,absent,block 1,46,1.322,1
r5,flat,absent,block 1,47,1.028,1
r5,flat,absent,block 1,48,1.344,1
r5,flat,heterogeneous,block 1,49,0.809,0
r5,flat,absent,block 1,50,1.251,0
r5,flat,absent,block 1,51,1.482,0
r5,flat,absent,block 1,52,4.097,1
r5,flat,heterogeneous,block 1,53,1.36,1
r5,flat,absent,block 1,54,4.23,1
r5,flat,absent,block 1,55,1.504,1
r5,flat,heterogeneous,block 1,56,1.206,1
r5,flat,heterogeneous,block 1,57,3.631,1
r5,flat,absent,block 1,58,1.984,1
r5,flat,homogeneous,block 1,59,0.752,1
r5,flat,heterogeneous,block 1,60,1.696,1
r5,flat,absent,block 1,61,2.434,1
r5,flat,homogeneous,block 1,62,0.865,1
r5,flat,homogeneous,block 1,63,0.674,1
r5,flat,heterogeneous,block 1,64,0.862,1
r5,flat,heterogeneous,block 1,65,1.392,0
r5,flat,absent,block 1,66,2.921,1
r5,flat,homogeneous,block 1,67,0.768,1
r5,flat,absent,block 1,68,0.944,1
r5,flat,homogeneous,block 1,69,0.666,1
r5,flat,heterogeneous,block 1,70,0.775,0
r5,flat,homogeneous,block 1,71,0.67,1
r5,flat,heterogeneous,block 1,72,1.389,1
r5,flat,absent,block 1,73,2.329,1
r5,flat,heterogeneous,block 1,74,1.488,1
r5,flat,absent,block 1,75,2.456,1
r5,flat,homogeneous,block 1,76,0.902,1
r5,flat,heterogeneous,block 1,77,0.846,1
r5,flat,heterogeneous,block 1,78,1.429,1
r5,flat,absent,block 1,79,1.821,1
r5,flat,absent,block 1,80,1.514,1
r5,flat,heterogeneous,block 1,81,1.303,1
r5,flat,absent,block 1,82,2.328,1
r5,flat,homogeneous,block 1,83,0.705,1
r5,flat,homogeneous,block 1,84,0.681,1
r5,flat,absent,block 1,85,2.57,1
r5,flat,absent,block 1,86,0.937,1
r5,flat,absent,block 1,87,1.062,1
r5,flat,homogeneous,block 1,88,0.622,1
r5,flat,absent,block 1,89,0.842,1
r5,flat,heterogeneous,block 1,90,1.154,1
r5,flat,homogeneous,block 1,91,0.688,1
r5,flat,absent,block 1,92,1.497,1
r5,flat,homogeneous,block 1,93,0.616,1
r5,flat,absent,block 1,94,1.635,1
r5,flat,absent,block 1,95,0.872,1
r5,flat,absent,block 1,96,0.663,1
r6,reward,absent,block 1,1,2.37,1
r6,reward,homogeneous,block 1,2,0.64,1
r6,reward,heterogeneous,block 1,3,1.272,1
r6,reward,absent,block 1,4,5.405,1
r6,reward,heterogeneous,block 1,5,3.697,0
r6,reward,heterogeneous,block 1,6,5.2,0
r6,reward,heterogeneous,block 1,7,8.18,0
r6,reward,homogeneous,block 1,8,0.792,1
r6,reward,absent,block 1,9,7.109,1
r6,reward,heterogeneous,block 1,10,3.075,1
r6,reward,absent,block 1,11,8.907,1
r6,reward,homogeneous,block 1,12,0.817,1
r6,reward,absent,block 1,13,9.694,1
r6,reward,absent,block 1,14,9.404,1
r6,reward,heterogeneous,block 1,15,4.151,1
r6,reward,absent,block 1,16,7.493,1
r6,reward,absent,block 1,17,10.301,1
r6,reward,absent,block 1,18,7.04,1
r6,reward,heterogeneous,block 1,19,8.512,0
r6,reward,heterogeneous,block 1,20,9.715,0
r6,reward,absent,block 1,21,13.622,1
r6,reward,homogeneous,block 1,22,0.771,1
r6,reward,absent,block 1,23,9.666,1
r6,reward,absent,block 1,24,12.233,1
r6,reward,absent,block 1,25,11.616,1
r6,reward,homogeneous,block 1,26,0.877,1
r6,reward,homogeneous,block 1,27,0.799,1
r6,reward,homogeneous,block 1,28,0.778,1
r6,reward,heterogeneous,block 1,29,9.81,0
r6,reward,heterogeneous,block 1,30,6.395,1
r6,reward,absent,block 1,31,10.327,0
r6,reward,homogeneous,block 1,32,0.759,1
r6,reward,absent,block 1,33,11.225,1
r6,reward,absent,block 1,34,11.802,1
r6,reward,absent,block 1,35,9.495,1
r6,reward,heterogeneous,block 1,36,6.485,1
r6,reward,absent,block 1,37,10.922,1
r6,reward,homogeneous,block 1,38,1.009,1
r6,reward,heterogeneous,block 1,39,3.622,1
r6,reward,homogeneous,block 1,40,0.745,1
r6,reward,absent,block 1,41,6.193,1
r6,reward,homogeneous,block 1,42,0.732,1
r6,reward,homogeneous,block 1,43,0.708,1
r6,reward,absent,block 1,44,5.674,1
r6,reward,homogeneous,block 1,45,0.793,1
r6,reward,heterogeneous,block 1,46,6,1
r6,reward,heterogeneous,block 1,47,9.171,0
r6,reward,absent,block 1,48,13.837,1
r6,reward,absent,block 1,49,13.355,0
r6,reward,absent,block 1,50,7.665,1
r6,reward,absent,block 1,51,14.717,1
r6,reward,homogeneous,block 1,52,0.782,1
r6,reward,absent,block 1,53,11.252,1
r6,reward,absent,block 1,54,10.773,1
r6,reward,absent,block 1,55,11.811,1
r6,reward,absent,block 1,56,9.809,1
r6,reward,absent,block 1,57,9.255,1
r6,reward,heterogeneous,block 1,58,7.484,0
r6,reward,absent,block 1,59,9.964,1
r6,reward,heterogeneous,block 1,60,2.784,1
r6,reward,absent,block 1,61,9.821,1
r6,reward,absent,block 1,62,10.024,1
r6,reward,heterogeneous,block 1,63,4.873,1
r6,reward,absent,block 1,64,6.813,1
r6,reward,homogeneous,block 1,65,0.904,1
r6,reward,homogeneous,block 1,66,0.769,1
r6,reward,heterogeneous,block 1,67,1.255,1
r6,reward,absent,block 1,68,5.602,1
r6,reward,absent,block 1,69,9.286,1
r6,reward,homogeneous,block 1,70,0.784,1
r6,reward,absent,block 1,71,8.335,1
r6,reward,heterogeneous,block 1,72,8.893,0
r6,reward,homogeneous,block 1,73,0.79,1
r6,reward,homogeneous,block 1,74,0.742,1
r6,reward,heterogeneous,block 1,75,2.349,0
r6,reward,absent,block 1,76,13.179,1
r6,reward,absent,block 1,77,5.686,1
r6,reward,homogeneous,block 1,78,0.831,1
r6,reward,absent,block 1,79,5.311,1
r6,reward,absent,block 1,80,8.564,1
r6,reward,homogeneous,block 1,81,0.689,1
r6,reward,heterogeneous,block 1,82,6.763,1
r6,reward,absent,block 1,83,9.683,1
r6,reward,homogeneous,block 1,84,0.679,1
r6,reward,absent,block 1,85,7.275,1
r6,reward,absent,block 1,86,6.575,1
r6,reward,homogeneous,block 1,87,0.604,1
r6,reward,homogeneous,block 1,88,0.773,1
r6,reward,heterogeneous,block 1,89,10.573,0
r6,reward,heterogeneous,block 1,90,9.691,0
r6,reward,absent,block 1,91,10.345,1
r6,reward,absent,block 1,92,12.987,1
r6,reward,heterogeneous,block 1,93,11.512,0
r6,reward,absent,block 1,94,9.969,1
r6,reward,absent,block 1,95,5.511,1
r6,reward,absent,block 1,96,12.914,1
r7,reward,absent,block 1,1,1.452,1
r7,reward,absent,block 1,2,2.053,1
r7,reward,heterogeneous,block 1,3,2.133,0
r7,reward,absent,block 1,4,2.08,1
r7,reward,absent,block 1,5,1.909,1
r7,reward,absent,block 1,6,3.172,1
r7,reward,absent,block 1,7,1.711,1
r7,reward,absent,block 1,8,2.279,1
r7,reward,homogeneous,block 1,9,0.909,1
r7,reward,homogeneous,block 1,10,1.011,1
r7,reward,absent,block 1,11,2.131,1
r7,reward,absent,block 1,12,1.11,1
r7,reward,absent,block 1,13,0.72,1
r7,reward,homogeneous,block 1,14,0.771,1
r7,reward,absent,block 1,15,1.569,1
r7,reward,absent,block 1,16,1.133,1
r7,reward,absent,block 1,17,0.991,1
r7,reward,absent,block 1,18,0.924,1
r7,reward,absent,block 1,19,0.76,1
r7,reward,heterogeneous,block 1,20,0.763,0
r7,reward,homogeneous,block 1,21,0.831,1
r7,reward,heterogeneous,block 1,22,2.21,0
r7,reward,absent,block 1,23,1.141,1
r7,reward,homogeneous,block 1,24,0.852,1
r7,reward,homogeneous,block 1,25,0.866,1
r7,reward,heterogeneous,block 1,26,1.601,0
r7,reward,absent,block 1,27,2.421,1
r7,reward,absent,block 1,28,1.181,1
r7,reward,homogeneous,block 1,29,1.069,1
r7,reward,homogeneous,block 1,30,0.802,1
r7,reward,absent,block 1,31,1.309,1
r7,reward,absent,block 1,32,1.2,1
r7,reward,homogeneous,block 1,33,0.754,1
r7,reward,absent,block 1,34,0.881,1
r7,reward,absent,block 1,35,2.245,1
r7,reward,heterogeneous,block 1,36,0.783,0
r7,reward,absent,block 1,37,2.347,1
r7,reward,heterogeneous,block 1,38,1.034,0
r7,reward,absent,block 1,39,2.88,1
r7,reward,absent,block 1,40,1.559,1
r7,reward,absent,block 1,41,1.791,1
r7,reward,heterogeneous,block 1,42,2.659,0
r7,reward,heterogeneous,block 1,43,2.24,0
r7,reward,heterogeneous,block 1,44,5.568,0
r7,reward,heterogeneous,block 1,45,5.272,0
r7,reward,homogeneous,block 1,46,0.985,1
r7,reward,homogeneous,block 1,47,0.835,1
r7,reward,heterogeneous,block 1,48,1.664,0
r7,reward,absent,block 1,49,3.872,1
r7,reward,absent,block 1,50,3.17,1
r7,reward,absent,block 1,51,2.904,1
r7,reward,homogeneous,block 1,52,0.93,1
r7,reward,homogeneous,block 1,53,0.671,1
r7,reward,homogeneous,block 1,54,0.671,1
r7,reward,heterogeneous,block 1,55,4.395,0
r7,reward,heterogeneous,block 1,56,5.453,0
r7,reward,absent,block 1,57,3.441,0
r7,reward,homogeneous,block 1,58,0.862,1
r7,reward,heterogeneous,block 1,59,1.218,0
r7,reward,absent,block 1,60,2.653,0
r7,reward,absent,block 1,61,0.972,1
r7,reward,absent,block 1,62,1.222,1
r7,reward,homogeneous,block 1,63,0.816,1
r7,reward,absent,block 1,64,0.758,1
r7,reward,homogeneous,block 1,65,0.765,1
r7,reward,absent,block 1,66,2.25,1
r7,reward,absent,block 1,67,1.461,1
r7,reward,absent,block 1,68,2.713,1
r7,reward,absent,block 1,69,2.809,1
r7,reward,absent,block 1,70,2.87,1
r7,reward,heterogeneous,block 1,71,1.403,0
r7,reward,heterogeneous,block 1,72,1.644,0
r7,reward,homogeneous,block 1,73,0.862,1
r7,reward,homogeneous,block 1,74,0.818,0
r7,reward,heterogeneous,block 1,75,3.783,0
r7,reward,absent,block 1,76,1.39,1
r7,reward,absent,block 1,77,0.993,1
r7,reward,heterogeneous,block 1,78,0.984,0
r7,reward,heterogeneous,block 1,79,2.321,0
r7,reward,heterogeneous,block 1,80,2.777,0
r7,reward,homogeneous,block 1,81,0.933,1
r7,reward,homogeneous,block 1,82,1.002,1
r7,reward,homogeneous,block 1,83,0.711,1
r7,reward,absent,block 1,84,7.627,0
r7,reward,heterogeneous,block 1,85,2.938,0
r7,reward,absent,block 1,86,0.937,1
r7,reward,absent,block 1,87,5.174,1
r7,reward,heterogeneous,block 1,88,1.489,0
r7,reward,heterogeneous,block 1,89,4.649,0
r7,reward,homogeneous,block 1,90,0.885,1
r7,reward,absent,block 1,91,1.185,1
r7,reward,heterogeneous,block 1,92,0.948,0
r7,reward,absent,block 1,93,1.549,1
r7,reward,homogeneous,block 1,94,1.803,1
r7,reward,absent,block 1,95,1.129,1
r7,reward,absent,block 1,96,1.078,1
r8,flat,heterogeneous,block 1,1,1.259,0
r8,flat,homogeneous,block 1,2,1.083,0
r8,flat,homogeneous,block 1,3,1.913,1
r8,flat,homogeneous,block 1,4,0.98,1
r8,flat,absent,block 1,5,1.643,0
r8,flat,homogeneous,block 1,6,2.071,1
r8,flat,heterogeneous,block 1,7,1.341,1
r8,flat,homogeneous,block 1,8,0.812,0
r8,flat,heterogeneous,block 1,9,1.696,0
r8,flat,heterogeneous,block 1,10,1.256,0
r8,flat,absent,block 1,11,2.105,1
r8,flat,absent,block 1,12,1.663,0
r8,flat,absent,block 1,13,1.303,0
r8,flat,heterogeneous,block 1,14,0.874,1
r8,flat,homogeneous,block 1,15,1.152,1
r8,flat,absent,block 1,16,1.476,1
r8,flat,heterogeneous,block 1,17,1.467,0
r8,flat,absent,block 1,18,1.232,0
r8,flat,absent,block 1,19,1.405,0
r8,flat,absent,block 1,20,1.303,1
r8,flat,absent,block 1,21,1.736,1
r8,flat,heterogeneous,block 1,22,1.351,0
r8,flat,absent,block 1,23,1.448,0
r8,flat,heterogeneous,block 1,24,1.295,0
r8,flat,absent,block 1,25,2.005,1
r8,flat,homogeneous,block 1,26,1.585,0
r8,flat,absent,block 1,27,2.345,0
r8,flat,absent,block 1,28,4.237,1
r8,flat,absent,block 1,29,1.401,1
r8,flat,absent,block 1,30,1.555,0
r8,flat,homogeneous,block 1,31,1.7,1
r8,flat,absent,block 1,32,1.474,0
r8,flat,absent,block 1,33,1.7,0
r8,flat,absent,block 1,34,2.162,1
r8,flat,absent,block 1,35,1.536,1
r8,flat,absent,block 1,36,1.136,0
r8,flat,heterogeneous,block 1,37,1.929,1
r8,flat,heterogeneous,block 1,38,1.361,0
r8,flat,homogeneous,block 1,39,2.561,0
r8,flat,absent,block 1,40,1.168,1
r8,flat,homogeneous,block 1,41,1.499,1
r8,flat,absent,block 1,42,1.254,0
r8,flat,heterogeneous,block 1,43,1.262,0
r8,flat,heterogeneous,block 1,44,2.738,1
r8,flat,homogeneous,block 1,45,2.074,0
r8,flat,homogeneous,block 1,46,1.741,1
r8,flat,homogeneous,block 1,47,0.783,1
r8,flat,absent,block 1,48,1.7,1
r8,flat,absent,block 1,49,1.745,1
r8,flat,heterogeneous,block 1,50,1.753,0
r8,flat,absent,block 1,51,1.221,0
r8,flat,heterogeneous,block 1,52,1.336,1
r8,flat,homogeneous,block 1,53,1.17,1
r8,flat,heterogeneous,block 1,54,1.665,0
r8,flat,absent,block 1,55,3.255,0
r8,flat,absent,block 1,56,1.778,1
r8,flat,homogeneous,block 1,58,1.672,0
r8,flat,absent,block 1,59,1.835,1
r8,flat,homogeneous,block 1,60,1.445,1
r8,flat,absent,block 1,61,1.61,1
r8,flat,absent,block 1,62,2.439,1
r8,flat,absent,block 1,63,1.621,0
r8,flat,absent,block 1,64,1.377,1
r8,flat,absent,block 1,65,1.303,1
r8,flat,absent,block 1,66,1.204,1
r8,flat,absent,block 1,67,1.035,1
r8,flat,heterogeneous,block 1,68,1.391,0
r8,flat,absent,block 1,69,1.32,0
r8,flat,absent,block 1,70,1.753,1
r8,flat,heterogeneous,block 1,71,1.126,0
r8,flat,heterogeneous,block 1,72,1.011,1
r8,flat,heterogeneous,block 1,73,1.023,1
r8,flat,homogeneous,block 1,74,0.888,1
r8,flat,absent,block 1,75,2.574,1
r8,flat,homogeneous,block 1,76,1.445,0
r8,flat,absent,block 1,77,2.686,0
r8,flat,homogeneous,block 1,78,1.413,1
r8,flat,absent,block 1,79,1.652,0
r8,flat,homogeneous,block 1,80,0.837,1
r8,flat,homogeneous,block 1,81,0.815,1
r8,flat,heterogeneous,block 1,82,2.119,0
r8,flat,absent,block 1,83,2.515,1
r8,flat,heterogeneous,block 1,84,1.712,0
r8,flat,heterogeneous,block 1,85,1.204,1
r8,flat,absent,block 1,86,0.838,0
r8,flat,absent,block 1,87,1.328,0
r8,flat,heterogeneous,block 1,88,1.305,0
r8,flat,homogeneous,block 1,89,1.54,1
r8,flat,absent,block 1,90,1,0
r8,flat,homogeneous,block 1,91,0.947,1
r8,flat,absent,block 1,92,1.637,1
r8,flat,absent,block 1,93,1.787,1
r8,flat,heterogeneous,block 1,94,1.531,0
r8,flat,absent,block 1,95,1.247,0
r8,flat,absent,block 1,96,1.204,1
r9,flat,absent,block 1,1,1.318,1
r9,flat,absent,block 1,2,2.957,1
r9,flat,absent,block 1,3,2.375,1
r9,flat,heterogeneous,block 1,4,0.97,1
r9,flat,heterogeneous,block 1,5,1.28,0
r9,flat,absent,block 1,6,2.702,1
r9,flat,heterogeneous,block 1,7,2.904,0
r9,flat,absent,block 1,8,3.04,0
r9,flat,heterogeneous,block 1,9,4.291,1
r9,flat,absent,block 1,10,3.03,1
r9,flat,absent,block 1,11,4.502,1
r9,flat,homogeneous,block 1,12,0.985,1
r9,flat,homogeneous,block 1,14,1.008,1
r9,flat,absent,block 1,15,4.485,1
r9,flat,absent,block 1,16,5.172,1
r9,flat,absent,block 1,17,4.5,1
r9,flat,homogeneous,block 1,18,0.82,1
r9,flat,absent,block 1,19,1.491,0
r9,flat,heterogeneous,block 1,20,2.47,0
r9,flat,absent,block 1,21,1.892,1
r9,flat,absent,block 1,22,2.426,1
r9,flat,absent,block 1,23,3.289,1
r9,flat,absent,block 1,24,2.243,1
r9,flat,homogeneous,block 1,25,0.806,1
r9,flat,absent,block 1,26,2.593,0
r9,flat,homogeneous,block 1,27,0.928,1
r9,flat,homogeneous,block 1,28,0.704,1
r9,flat,heterogeneous,block 1,29,2.925,0
r9,flat,heterogeneous,block 1,30,4.252,1
r9,flat,homogeneous,block 1,31,0.719,1
r9,flat,heterogeneous,block 1,32,1.294,1
r9,flat,heterogeneous,block 1,33,2.329,1
r9,flat,absent,block 1,34,3.069,0
r9,flat,homogeneous,block 1,35,0.809,1
r9,flat,absent,block 1,36,2.47,0
r9,flat,absent,block 1,37,2.341,1
r9,flat,absent,block 1,38,2.229,1
r9,flat,homogeneous,block 1,39,0.746,1
r9,flat,absent,block 1,40,1.698,0
r9,flat,heterogeneous,block 1,41,2.232,0
r9,flat,homogeneous,block 1,42,1.07,1
r9,flat,absent,block 1,43,3.344,1
r9,flat,absent,block 1,44,3.752,1
r9,flat,absent,block 1,45,2.929,1
r9,flat,homogeneous,block 1,46,0.752,1
r9,flat,homogeneous,block 1,47,0.838,1
r9,flat,absent,block 1,48,2.68,1
r9,flat,homogeneous,block 1,49,0.743,1
r9,flat,heterogeneous,block 1,50,1.225,1
r9,flat,absent,block 1,51,5.421,1
r9,flat,absent,block 1,52,3.294,1
r9,flat,homogeneous,block 1,53,0.673,1
r9,flat,homogeneous,block 1,54,0.673,1
r9,flat,absent,block 1,55,4.231,1
r9,flat,absent,block 1,56,2.752,1
r9,flat,absent,block 1,57,3.673,1
r9,flat,homogeneous,block 1,58,0.624,1
r9,flat,absent,block 1,59,3.465,1
r9,flat,homogeneous,block 1,60,0.839,1
r9,flat,absent,block 1,61,3.16,0
r9,flat,absent,block 1,62,3.032,1
r9,flat,homogeneous,block 1,63,0.662,1
r9,flat,absent,block 1,64,2.625,1
r9,flat,absent,block 1,65,3.954,0
r9,flat,heterogeneous,block 1,66,1.175,1
r9,flat,heterogeneous,block 1,67,2.18,1
r9,flat,homogeneous,block 1,68,0.88,1
r9,flat,homogeneous,block 1,69,0.822,1
r9,flat,heterogeneous,block 1,70,2.915,0
r9,flat,heterogeneous,block 1,71,1.044,1
r9,flat,absent,block 1,72,4.093,1
r9,flat,heterogeneous,block 1,73,2.488,1
r9,flat,heterogeneous,block 1,74,4.461,0
r9,flat,absent,block 1,75,3.604,1
r9,flat,heterogeneous,block 1,76,3.626,0
r9,flat,homogeneous,block 1,77,0.692,1
r9,flat,absent,block 1,78,1.407,0
r9,flat,heterogeneous,block 1,79,3.058,0
r9,flat,heterogeneous,block 1,80,0.823,1
r9,flat,homogeneous,block 1,81,0.624,1
r9,flat,absent,block 1,82,2.854,0
r9,flat,absent,block 1,83,1.341,0
r9,flat,heterogeneous,block 1,84,2.007,1
r9,flat,absent,block 1,85,2.855,1
r9,flat,heterogeneous,block 1,86,3.692,0
r9,flat,absent,block 1,87,4.014,0
r9,flat,heterogeneous,block 1,88,1.106,1
r9,flat,absent,block 1,89,3.693,1
r9,flat,absent,block 1,90,7.169,0
r9,flat,heterogeneous,block 1,91,1.398,1
r9,flat,absent,block 1,92,4.172,1
r9,flat,homogeneous,block 1,93,0.769,1
r9,flat,homogeneous,block 1,94,0.695,1
