condition	 subNum	 trialNo	 fixNo	 xFix	 xFixFlip	 yFix	 targSide	 easySide	 accuracy	 RT
tex	 8	 26	 3	 1034	 -74	 585	 hard	 left	 1	 0.929
tex	 8	 27	 1	 927	 -33	 526	 easy	 right	 1	 8.356
tex	 8	 27	 2	 738	 -222	 517	 easy	 right	 1	 8.356
tex	 8	 27	 3	 1059	 99	 581	 easy	 right	 1	 8.356
tex	 8	 27	 4	 1226	 266	 594	 easy	 right	 1	 8.356
tex	 8	 27	 5	 1180	 220	 804	 easy	 right	 1	 8.356
tex	 8	 27	 6	 1318	 358	 524	 easy	 right	 1	 8.356
tex	 8	 27	 7	 711	 -249	 636	 easy	 right	 1	 8.356
tex	 8	 27	 8	 534	 -426	 752	 easy	 right	 1	 8.356
tex	 8	 27	 9	 459	 -501	 745	 easy	 right	 1	 8.356
tex	 8	 27	 10	 815	 -145	 894	 easy	 right	 1	 8.356
tex	 8	 27	 11	 729	 -231	 673	 easy	 right	 1	 8.356
tex	 8	 27	 12	 624	 -336	 678	 easy	 right	 1	 8.356
tex	 8	 27	 13	 643	 -317	 383	 easy	 right	 1	 8.356
tex	 8	 27	 14	 747	 -213	 319	 easy	 right	 1	 8.356
tex	 8	 27	 15	 840	 -120	 189	 easy	 right	 1	 8.356
tex	 8	 27	 16	 636	 -324	 283	 easy	 right	 1	 8.356
tex	 8	 27	 17	 589	 -371	 374	 easy	 right	 1	 8.356
tex	 8	 27	 18	 860	 -100	 500	 easy	 right	 1	 8.356
tex	 8	 27	 19	 860	 -100	 577	 easy	 right	 1	 8.356
tex	 8	 27	 20	 785	 -175	 745	 easy	 right	 1	 8.356
tex	 8	 27	 21	 892	 -68	 902	 easy	 right	 1	 8.356
tex	 8	 27	 22	 935	 -25	 917	 easy	 right	 1	 8.356
tex	 8	 27	 23	 535	 -425	 785	 easy	 right	 1	 8.356
tex	 8	 27	 24	 524	 -436	 527	 easy	 right	 1	 8.356
tex	 8	 27	 25	 510	 -450	 815	 easy	 right	 1	 8.356
tex	 8	 27	 26	 459	 -501	 922	 easy	 right	 1	 8.356
tex	 8	 27	 27	 627	 -333	 340	 easy	 right	 1	 8.356
tex	 8	 27	 28	 738	 -222	 415	 easy	 right	 1	 8.356
tex	 8	 28	 1	 951	 9	 523	 hard	 left	 1	 1.804
tex	 8	 28	 2	 771	 189	 465	 hard	 left	 1	 1.804
tex	 8	 28	 3	 616	 344	 599	 hard	 left	 1	 1.804
tex	 8	 28	 4	 1066	 -106	 571	 hard	 left	 1	 1.804
tex	 8	 28	 5	 1305	 -345	 503	 hard	 left	 1	 1.804
tex	 8	 28	 6	 1342	 -382	 491	 hard	 left	 1	 1.804
tex	 8	 28	 7	 1363	 -403	 483	 hard	 left	 1	 1.804
tex	 8	 29	 1	 944	 16	 525	 hard	 left	 1	 6.532
tex	 8	 29	 2	 746	 214	 489	 hard	 left	 1	 6.532
tex	 8	 29	 3	 1118	 -158	 541	 hard	 left	 1	 6.532
tex	 8	 29	 4	 1173	 -213	 570	 hard	 left	 1	 6.532
tex	 8	 29	 5	 1278	 -318	 371	 hard	 left	 1	 6.532
tex	 8	 29	 6	 1268	 -308	 806	 hard	 left	 1	 6.532
tex	 8	 29	 7	 1204	 -244	 795	 hard	 left	 1	 6.532
tex	 8	 29	 8	 1022	 -62	 813	 hard	 left	 1	 6.532
tex	 8	 29	 9	 1046	 -86	 836	 hard	 left	 1	 6.532
tex	 8	 29	 10	 1291	 -331	 848	 hard	 left	 1	 6.532
tex	 8	 29	 11	 1185	 -225	 597	 hard	 left	 1	 6.532
tex	 8	 29	 12	 1168	 -208	 421	 hard	 left	 1	 6.532
tex	 8	 29	 13	 1433	 -473	 418	 hard	 left	 1	 6.532
tex	 8	 29	 14	 1372	 -412	 197	 hard	 left	 1	 6.532
tex	 8	 29	 15	 1098	 -138	 268	 hard	 left	 1	 6.532
tex	 8	 29	 16	 973	 -13	 358	 hard	 left	 1	 6.532
tex	 8	 29	 17	 637	 323	 460	 hard	 left	 1	 6.532
tex	 8	 29	 18	 514	 446	 413	 hard	 left	 1	 6.532
tex	 8	 29	 19	 481	 479	 618	 hard	 left	 1	 6.532
tex	 8	 29	 20	 747	 213	 860	 hard	 left	 1	 6.532
tex	 8	 29	 21	 971	 -11	 880	 hard	 left	 1	 6.532
tex	 8	 29	 22	 1078	 -118	 436	 hard	 left	 1	 6.532
tex	 8	 30	 1	 946	 -14	 507	 easy	 right	 1	 0.907
tex	 8	 30	 2	 1018	 58	 541	 easy	 right	 1	 0.907
tex	 8	 31	 1	 955	 5	 531	 easy	 left	 1	 9.089
tex	 8	 31	 2	 805	 155	 572	 easy	 left	 1	 9.089
tex	 8	 31	 3	 566	 394	 596	 easy	 left	 1	 9.089
tex	 8	 31	 4	 1161	 -201	 645	 easy	 left	 1	 9.089
tex	 8	 31	 5	 1285	 -325	 825	 easy	 left	 1	 9.089
tex	 8	 31	 6	 1388	 -428	 254	 easy	 left	 1	 9.089
tex	 8	 31	 7	 1313	 -353	 814	 easy	 left	 1	 9.089
tex	 8	 31	 8	 1220	 -260	 928	 easy	 left	 1	 9.089
tex	 8	 31	 9	 1454	 -494	 626	 easy	 left	 1	 9.089
tex	 8	 31	 10	 1093	 -133	 452	 easy	 left	 1	 9.089
tex	 8	 31	 11	 1015	 -55	 379	 easy	 left	 1	 9.089
tex	 8	 31	 12	 1227	 -267	 223	 easy	 left	 1	 9.089
tex	 8	 31	 13	 1342	 -382	 344	 easy	 left	 1	 9.089
tex	 8	 31	 14	 1207	 -247	 477	 easy	 left	 1	 9.089
tex	 8	 31	 15	 1346	 -386	 693	 easy	 left	 1	 9.089
tex	 8	 31	 16	 1227	 -267	 630	 easy	 left	 1	 9.089
tex	 8	 31	 17	 1435	 -475	 626	 easy	 left	 1	 9.089
tex	 8	 31	 18	 1464	 -504	 632	 easy	 left	 1	 9.089
tex	 8	 31	 19	 1122	 -162	 905	 easy	 left	 1	 9.089
tex	 8	 31	 20	 1191	 -231	 932	 easy	 left	 1	 9.089
tex	 8	 31	 21	 1213	 -253	 939	 easy	 left	 1	 9.089
tex	 8	 31	 22	 1054	 -94	 558	 easy	 left	 1	 9.089
tex	 8	 31	 23	 1472	 -512	 598	 easy	 left	 1	 9.089
tex	 8	 31	 24	 1176	 -216	 300	 easy	 left	 1	 9.089
tex	 8	 31	 25	 1411	 -451	 209	 easy	 left	 1	 9.089
tex	 8	 31	 26	 1176	 -216	 454	 easy	 left	 1	 9.089
tex	 8	 31	 27	 838	 122	 501	 easy	 left	 1	 9.089
tex	 8	 31	 28	 575	 385	 536	 easy	 left	 1	 9.089
tex	 8	 31	 29	 748	 212	 659	 easy	 left	 1	 9.089
tex	 8	 32	 1	 949	 -11	 523	 hard	 right	 1	 6.491
tex	 8	 32	 2	 1191	 231	 558	 hard	 right	 1	 6.491
tex	 8	 32	 3	 744	 -216	 620	 hard	 right	 1	 6.491
tex	 8	 32	 4	 805	 -155	 633	 hard	 right	 1	 6.491
tex	 8	 32	 5	 859	 -101	 884	 hard	 right	 1	 6.491
tex	 8	 32	 6	 566	 -394	 837	 hard	 right	 1	 6.491
tex	 8	 32	 7	 524	 -436	 542	 hard	 right	 1	 6.491
tex	 8	 32	 8	 608	 -352	 513	 hard	 right	 1	 6.491
tex	 8	 32	 9	 598	 -362	 682	 hard	 right	 1	 6.491
tex	 8	 32	 10	 610	 -350	 287	 hard	 right	 1	 6.491
tex	 8	 32	 11	 1238	 278	 449	 hard	 right	 1	 6.491
tex	 8	 32	 12	 1160	 200	 660	 hard	 right	 1	 6.491
tex	 8	 32	 13	 1361	 401	 859	 hard	 right	 1	 6.491
tex	 8	 32	 14	 969	 9	 441	 hard	 right	 1	 6.491
tex	 8	 32	 15	 912	 -48	 495	 hard	 right	 1	 6.491
tex	 8	 32	 16	 673	 -287	 405	 hard	 right	 1	 6.491
tex	 8	 32	 17	 631	 -329	 649	 hard	 right	 1	 6.491
tex	 8	 32	 18	 579	 -381	 844	 hard	 right	 1	 6.491
tex	 8	 32	 19	 869	 -91	 914	 hard	 right	 1	 6.491
tex	 8	 32	 20	 682	 -278	 910	 hard	 right	 1	 6.491
tex	 8	 32	 21	 649	 -311	 405	 hard	 right	 1	 6.491
tex	 8	 33	 1	 936	 24	 501	 hard	 left	 1	 6.969
tex	 8	 33	 2	 702	 258	 486	 hard	 left	 1	 6.969
tex	 8	 33	 3	 1134	 -174	 579	 hard	 left	 1	 6.969
tex	 8	 33	 4	 1168	 -208	 777	 hard	 left	 1	 6.969
tex	 8	 33	 5	 1405	 -445	 869	 hard	 left	 1	 6.969
tex	 8	 33	 6	 1325	 -365	 445	 hard	 left	 1	 6.969
tex	 8	 33	 7	 1321	 -361	 280	 hard	 left	 1	 6.969
tex	 8	 33	 8	 1107	 -147	 330	 hard	 left	 1	 6.969
tex	 8	 33	 9	 1013	 -53	 380	 hard	 left	 1	 6.969
tex	 8	 33	 10	 1262	 -302	 195	 hard	 left	 1	 6.969
tex	 8	 33	 11	 1197	 -237	 326	 hard	 left	 1	 6.969
tex	 8	 33	 12	 1179	 -219	 351	 hard	 left	 1	 6.969
tex	 8	 33	 13	 1398	 -438	 350	 hard	 left	 1	 6.969
tex	 8	 33	 14	 1218	 -258	 771	 hard	 left	 1	 6.969
tex	 8	 33	 15	 1068	 -108	 834	 hard	 left	 1	 6.969
tex	 8	 33	 16	 1310	 -350	 937	 hard	 left	 1	 6.969
tex	 8	 33	 17	 639	 321	 581	 hard	 left	 1	 6.969
tex	 8	 33	 18	 645	 315	 713	 hard	 left	 1	 6.969
tex	 8	 33	 19	 672	 288	 816	 hard	 left	 1	 6.969
tex	 8	 33	 20	 711	 249	 572	 hard	 left	 1	 6.969
tex	 8	 34	 1	 942	 -18	 522	 hard	 right	 1	 7.976
tex	 8	 34	 2	 857	 -103	 511	 hard	 right	 1	 7.976
tex	 8	 34	 3	 1068	 108	 529	 hard	 right	 1	 7.976
tex	 8	 34	 4	 1265	 305	 518	 hard	 right	 1	 7.976
tex	 8	 34	 5	 740	 -220	 602	 hard	 right	 1	 7.976
tex	 8	 34	 6	 606	 -354	 816	 hard	 right	 1	 7.976
tex	 8	 34	 7	 521	 -439	 512	 hard	 right	 1	 7.976
tex	 8	 34	 8	 829	 -131	 455	 hard	 right	 1	 7.976
tex	 8	 34	 9	 737	 -223	 479	 hard	 right	 1	 7.976
tex	 8	 34	 10	 712	 -248	 258	 hard	 right	 1	 7.976
tex	 8	 34	 11	 828	 -132	 275	 hard	 right	 1	 7.976
tex	 8	 34	 12	 713	 -247	 419	 hard	 right	 1	 7.976
tex	 8	 34	 13	 532	 -428	 450	 hard	 right	 1	 7.976
tex	 8	 34	 14	 645	 -315	 482	 hard	 right	 1	 7.976
tex	 8	 34	 15	 638	 -322	 482	 hard	 right	 1	 7.976
tex	 8	 34	 16	 715	 -245	 732	 hard	 right	 1	 7.976
tex	 8	 34	 17	 675	 -285	 873	 hard	 right	 1	 7.976
tex	 8	 34	 18	 871	 -89	 918	 hard	 right	 1	 7.976
tex	 8	 34	 19	 513	 -447	 927	 hard	 right	 1	 7.976
tex	 8	 34	 20	 594	 -366	 384	 hard	 right	 1	 7.976
tex	 8	 34	 21	 731	 -229	 368	 hard	 right	 1	 7.976
tex	 8	 34	 22	 670	 -290	 134	 hard	 right	 1	 7.976
tex	 8	 34	 23	 666	 -294	 226	 hard	 right	 1	 7.976
tex	 8	 34	 24	 1320	 360	 349	 hard	 right	 1	 7.976
tex	 8	 34	 25	 1194	 234	 699	 hard	 right	 1	 7.976
tex	 8	 34	 26	 1432	 472	 870	 hard	 right	 1	 7.976
tex	 8	 34	 27	 1186	 226	 443	 hard	 right	 1	 7.976
tex	 8	 35	 1	 948	 -12	 532	 hard	 right	 1	 7.644
tex	 8	 35	 2	 863	 -97	 481	 hard	 right	 1	 7.644
tex	 8	 35	 3	 1105	 145	 503	 hard	 right	 1	 7.644
tex	 8	 35	 4	 1224	 264	 576	 hard	 right	 1	 7.644
tex	 8	 35	 5	 661	 -299	 562	 hard	 right	 1	 7.644
tex	 8	 35	 6	 570	 -390	 626	 hard	 right	 1	 7.644
tex	 8	 35	 7	 606	 -354	 395	 hard	 right	 1	 7.644
tex	 8	 35	 8	 862	 -98	 355	 hard	 right	 1	 7.644
tex	 8	 35	 9	 792	 -168	 610	 hard	 right	 1	 7.644
tex	 8	 35	 10	 845	 -115	 827	 hard	 right	 1	 7.644
tex	 8	 35	 11	 757	 -203	 855	 hard	 right	 1	 7.644
tex	 8	 35	 12	 672	 -288	 681	 hard	 right	 1	 7.644
tex	 8	 35	 13	 627	 -333	 518	 hard	 right	 1	 7.644
tex	 8	 35	 14	 667	 -293	 265	 hard	 right	 1	 7.644
tex	 8	 35	 15	 837	 -123	 259	 hard	 right	 1	 7.644
tex	 8	 35	 16	 602	 -358	 325	 hard	 right	 1	 7.644
tex	 8	 35	 17	 651	 -309	 353	 hard	 right	 1	 7.644
tex	 8	 35	 18	 808	 -152	 484	 hard	 right	 1	 7.644
tex	 8	 35	 19	 879	 -81	 502	 hard	 right	 1	 7.644
tex	 8	 35	 20	 668	 -292	 567	 hard	 right	 1	 7.644
tex	 8	 35	 21	 786	 -174	 643	 hard	 right	 1	 7.644
tex	 8	 35	 22	 697	 -263	 898	 hard	 right	 1	 7.644
tex	 8	 35	 23	 860	 -100	 916	 hard	 right	 1	 7.644
tex	 8	 35	 24	 565	 -395	 874	 hard	 right	 1	 7.644
tex	 8	 35	 25	 1170	 210	 824	 hard	 right	 1	 7.644
tex	 8	 36	 1	 944	 -16	 538	 hard	 right	 1	 6.191
tex	 8	 36	 2	 871	 -89	 512	 hard	 right	 1	 6.191
tex	 8	 36	 3	 1020	 60	 543	 hard	 right	 1	 6.191
tex	 8	 36	 4	 826	 -134	 637	 hard	 right	 1	 6.191
tex	 8	 36	 5	 624	 -336	 630	 hard	 right	 1	 6.191
tex	 8	 36	 6	 648	 -312	 472	 hard	 right	 1	 6.191
tex	 8	 36	 7	 573	 -387	 852	 hard	 right	 1	 6.191
tex	 8	 36	 8	 786	 -174	 882	 hard	 right	 1	 6.191
tex	 8	 36	 9	 741	 -219	 717	 hard	 right	 1	 6.191
tex	 8	 36	 10	 586	 -374	 698	 hard	 right	 1	 6.191
tex	 8	 36	 11	 595	 -365	 478	 hard	 right	 1	 6.191
tex	 8	 36	 12	 602	 -358	 535	 hard	 right	 1	 6.191
tex	 8	 36	 13	 642	 -318	 492	 hard	 right	 1	 6.191
tex	 8	 36	 14	 711	 -249	 320	 hard	 right	 1	 6.191
tex	 8	 36	 15	 775	 -185	 275	 hard	 right	 1	 6.191
tex	 8	 36	 16	 870	 -90	 194	 hard	 right	 1	 6.191
tex	 8	 36	 17	 590	 -370	 372	 hard	 right	 1	 6.191
tex	 8	 36	 18	 1205	 245	 434	 hard	 right	 1	 6.191
tex	 8	 36	 19	 1386	 426	 797	 hard	 right	 1	 6.191
tex	 8	 36	 20	 1106	 146	 690	 hard	 right	 1	 6.191
tex	 8	 36	 21	 989	 29	 437	 hard	 right	 1	 6.191
tex	 8	 37	 1	 930	 -30	 527	 easy	 right	 1	 6.259
tex	 8	 37	 2	 677	 -283	 478	 easy	 right	 1	 6.259
tex	 8	 37	 3	 636	 -324	 696	 easy	 right	 1	 6.259
tex	 8	 37	 4	 629	 -331	 901	 easy	 right	 1	 6.259
tex	 8	 37	 5	 622	 -338	 937	 easy	 right	 1	 6.259
tex	 8	 37	 6	 535	 -425	 502	 easy	 right	 1	 6.259
tex	 8	 37	 7	 488	 -472	 353	 easy	 right	 1	 6.259
tex	 8	 37	 8	 818	 -142	 247	 easy	 right	 1	 6.259
tex	 8	 37	 9	 681	 -279	 558	 easy	 right	 1	 6.259
tex	 8	 37	 10	 689	 -271	 669	 easy	 right	 1	 6.259
tex	 8	 37	 11	 1121	 161	 772	 easy	 right	 1	 6.259
tex	 8	 37	 12	 1290	 330	 608	 easy	 right	 1	 6.259
tex	 8	 37	 13	 850	 -110	 437	 easy	 right	 1	 6.259
tex	 8	 37	 14	 898	 -62	 302	 easy	 right	 1	 6.259
tex	 8	 37	 15	 663	 -297	 250	 easy	 right	 1	 6.259
tex	 8	 37	 16	 610	 -350	 547	 easy	 right	 1	 6.259
tex	 8	 37	 17	 616	 -344	 683	 easy	 right	 1	 6.259
tex	 8	 37	 18	 669	 -291	 711	 easy	 right	 1	 6.259
tex	 8	 37	 19	 592	 -368	 923	 easy	 right	 1	 6.259
tex	 8	 37	 20	 618	 -342	 932	 easy	 right	 1	 6.259
tex	 8	 37	 21	 753	 -207	 501	 easy	 right	 1	 6.259
tex	 8	 38	 1	 776	 -184	 512	 easy	 right	 1	 4.856
tex	 8	 38	 2	 713	 -247	 682	 easy	 right	 1	 4.856
tex	 8	 38	 3	 947	 -13	 418	 easy	 right	 1	 4.856
tex	 8	 38	 4	 778	 -182	 874	 easy	 right	 1	 4.856
tex	 8	 38	 5	 1123	 163	 789	 easy	 right	 1	 4.856
tex	 8	 38	 6	 1148	 188	 319	 easy	 right	 1	 4.856
tex	 8	 38	 7	 679	 -281	 382	 easy	 right	 1	 4.856
tex	 8	 38	 8	 556	 -404	 556	 easy	 right	 1	 4.856
tex	 8	 38	 9	 454	 -506	 650	 easy	 right	 1	 4.856
tex	 8	 38	 10	 606	 -354	 833	 easy	 right	 1	 4.856
tex	 8	 38	 11	 691	 -269	 847	 easy	 right	 1	 4.856
tex	 8	 38	 12	 787	 -173	 441	 easy	 right	 1	 4.856
tex	 8	 38	 13	 794	 -166	 274	 easy	 right	 1	 4.856
tex	 8	 38	 14	 705	 -255	 232	 easy	 right	 1	 4.856
tex	 8	 38	 15	 740	 -220	 308	 easy	 right	 1	 4.856
tex	 8	 39	 1	 947	 13	 503	 hard	 left	 1	 5.621
tex	 8	 39	 2	 862	 98	 478	 hard	 left	 1	 5.621
tex	 8	 39	 3	 628	 332	 470	 hard	 left	 1	 5.621
tex	 8	 39	 4	 1180	 -220	 596	 hard	 left	 1	 5.621
tex	 8	 39	 5	 1214	 -254	 763	 hard	 left	 1	 5.621
tex	 8	 39	 6	 1377	 -417	 593	 hard	 left	 1	 5.621
tex	 8	 39	 7	 1218	 -258	 394	 hard	 left	 1	 5.621
tex	 8	 39	 8	 1253	 -293	 224	 hard	 left	 1	 5.621
tex	 8	 39	 9	 1327	 -367	 220	 hard	 left	 1	 5.621
tex	 8	 39	 10	 1191	 -231	 406	 hard	 left	 1	 5.621
tex	 8	 39	 11	 1190	 -230	 341	 hard	 left	 1	 5.621
tex	 8	 39	 12	 1204	 -244	 681	 hard	 left	 1	 5.621
tex	 8	 39	 13	 1216	 -256	 873	 hard	 left	 1	 5.621
tex	 8	 39	 14	 1051	 -91	 871	 hard	 left	 1	 5.621
tex	 8	 39	 15	 1413	 -453	 881	 hard	 left	 1	 5.621
tex	 8	 39	 16	 1185	 -225	 442	 hard	 left	 1	 5.621
tex	 8	 39	 17	 671	 289	 504	 hard	 left	 1	 5.621
tex	 8	 39	 18	 646	 314	 790	 hard	 left	 1	 5.621
tex	 8	 39	 19	 641	 319	 904	 hard	 left	 1	 5.621
tex	 8	 39	 20	 886	 74	 464	 hard	 left	 1	 5.621
tex	 8	 40	 1	 947	 -13	 527	 hard	 right	 1	 1.333
tex	 8	 40	 2	 798	 -162	 511	 hard	 right	 1	 1.333
tex	 8	 40	 3	 633	 -327	 661	 hard	 right	 1	 1.333
tex	 8	 40	 4	 519	 -441	 590	 hard	 right	 1	 1.333
tex	 8	 40	 5	 494	 -466	 583	 hard	 right	 1	 1.333
tex	 8	 41	 1	 940	 20	 509	 easy	 left	 1	 1.179
tex	 8	 41	 2	 692	 268	 544	 easy	 left	 1	 1.179
tex	 8	 41	 3	 685	 275	 558	 easy	 left	 1	 1.179
tex	 8	 41	 4	 672	 288	 548	 easy	 left	 1	 1.179
tex	 8	 42	 1	 947	 -13	 538	 hard	 right	 1	 1.410
tex	 8	 42	 2	 728	 -232	 537	 hard	 right	 1	 1.410
tex	 8	 42	 3	 964	 4	 553	 hard	 right	 1	 1.410
tex	 8	 42	 4	 677	 -283	 719	 hard	 right	 1	 1.410
tex	 8	 42	 5	 705	 -255	 424	 hard	 right	 1	 1.410
tex	 8	 42	 6	 776	 -184	 362	 hard	 right	 1	 1.410
tex	 8	 42	 7	 753	 -207	 351	 hard	 right	 1	 1.410
tex	 8	 43	 1	 941	 19	 529	 hard	 left	 1	 3.320
tex	 8	 43	 2	 773	 187	 437	 hard	 left	 1	 3.320
tex	 8	 43	 3	 1103	 -143	 434	 hard	 left	 1	 3.320
tex	 8	 43	 4	 1248	 -288	 417	 hard	 left	 1	 3.320
tex	 8	 43	 5	 1121	 -161	 737	 hard	 left	 1	 3.320
tex	 8	 43	 6	 1352	 -392	 800	 hard	 left	 1	 3.320
tex	 8	 43	 7	 1115	 -155	 915	 hard	 left	 1	 3.320
tex	 8	 43	 8	 1056	 -96	 571	 hard	 left	 1	 3.320
tex	 8	 43	 9	 1078	 -118	 483	 hard	 left	 1	 3.320
tex	 8	 43	 10	 1273	 -313	 283	 hard	 left	 1	 3.320
tex	 8	 43	 11	 1167	 -207	 376	 hard	 left	 1	 3.320
tex	 8	 43	 12	 1146	 -186	 270	 hard	 left	 1	 3.320
tex	 8	 43	 13	 1132	 -172	 444	 hard	 left	 1	 3.320
tex	 8	 44	 1	 938	 -22	 519	 hard	 right	 1	 3.221
tex	 8	 44	 2	 837	 -123	 468	 hard	 right	 1	 3.221
tex	 8	 44	 3	 1058	 98	 477	 hard	 right	 1	 3.221
tex	 8	 44	 4	 749	 -211	 580	 hard	 right	 1	 3.221
tex	 8	 44	 5	 619	 -341	 386	 hard	 right	 1	 3.221
tex	 8	 44	 6	 565	 -395	 274	 hard	 right	 1	 3.221
tex	 8	 44	 7	 1099	 139	 423	 hard	 right	 1	 3.221
tex	 8	 44	 8	 744	 -216	 818	 hard	 right	 1	 3.221
tex	 8	 44	 9	 461	 -499	 888	 hard	 right	 1	 3.221
tex	 8	 44	 10	 555	 -405	 393	 hard	 right	 1	 3.221
tex	 8	 44	 11	 641	 -319	 382	 hard	 right	 1	 3.221
tex	 8	 44	 12	 874	 -86	 295	 hard	 right	 1	 3.221
tex	 8	 44	 13	 788	 -172	 478	 hard	 right	 1	 3.221
tex	 8	 45	 1	 939	 21	 524	 easy	 left	 1	 3.896
tex	 8	 45	 2	 849	 111	 480	 easy	 left	 1	 3.896
tex	 8	 45	 3	 1139	 -179	 477	 easy	 left	 1	 3.896
tex	 8	 45	 4	 1134	 -174	 387	 easy	 left	 1	 3.896
tex	 8	 45	 5	 1109	 -149	 643	 easy	 left	 1	 3.896
tex	 8	 45	 6	 1278	 -318	 778	 easy	 left	 1	 3.896
tex	 8	 45	 7	 1060	 -100	 537	 easy	 left	 1	 3.896
tex	 8	 45	 8	 1029	 -69	 504	 easy	 left	 1	 3.896
tex	 8	 45	 9	 1386	 -426	 456	 easy	 left	 1	 3.896
tex	 8	 45	 10	 1028	 -68	 491	 easy	 left	 1	 3.896
tex	 8	 45	 11	 1375	 -415	 430	 easy	 left	 1	 3.896
tex	 8	 45	 12	 1385	 -425	 848	 easy	 left	 1	 3.896
tex	 8	 45	 13	 1134	 -174	 767	 easy	 left	 1	 3.896
tex	 8	 45	 14	 1258	 -298	 260	 easy	 left	 1	 3.896
tex	 8	 46	 1	 953	 -7	 526	 easy	 right	 1	 1.030
tex	 8	 46	 2	 856	 -104	 492	 easy	 right	 1	 1.030
tex	 8	 46	 3	 1028	 68	 793	 easy	 right	 1	 1.030
tex	 8	 46	 4	 1061	 101	 817	 easy	 right	 1	 1.030
tex	 8	 47	 1	 938	 22	 534	 hard	 left	 0	 3.187
tex	 8	 47	 2	 1093	 -133	 693	 hard	 left	 0	 3.187
tex	 8	 47	 3	 1042	 -82	 380	 hard	 left	 0	 3.187
tex	 8	 47	 4	 997	 -37	 355	 hard	 left	 0	 3.187
tex	 8	 47	 5	 1328	 -368	 693	 hard	 left	 0	 3.187
tex	 8	 47	 6	 965	 -5	 734	 hard	 left	 0	 3.187
tex	 8	 47	 7	 1285	 -325	 337	 hard	 left	 0	 3.187
tex	 8	 47	 8	 1244	 -284	 795	 hard	 left	 0	 3.187
tex	 8	 47	 9	 767	 193	 362	 hard	 left	 0	 3.187
tex	 8	 47	 10	 986	 -26	 365	 hard	 left	 0	 3.187
tex	 8	 48	 1	 961	 -1	 509	 easy	 left	 1	 3.518
tex	 8	 48	 2	 1284	 -324	 584	 easy	 left	 1	 3.518
tex	 8	 48	 3	 1401	 -441	 448	 easy	 left	 1	 3.518
tex	 8	 48	 4	 1439	 -479	 440	 easy	 left	 1	 3.518
tex	 8	 48	 5	 1184	 -224	 267	 easy	 left	 1	 3.518
tex	 8	 48	 6	 1106	 -146	 366	 easy	 left	 1	 3.518
tex	 8	 48	 7	 1104	 -144	 296	 easy	 left	 1	 3.518
tex	 8	 48	 8	 1214	 -254	 810	 easy	 left	 1	 3.518
tex	 8	 48	 9	 1110	 -150	 639	 easy	 left	 1	 3.518
tex	 8	 48	 10	 1273	 -313	 837	 easy	 left	 1	 3.518
tex	 8	 48	 11	 1355	 -395	 648	 easy	 left	 1	 3.518
tex	 8	 48	 12	 667	 293	 564	 easy	 left	 1	 3.518
tex	 8	 49	 1	 951	 9	 507	 easy	 left	 1	 4.967
tex	 8	 49	 2	 1245	 -285	 502	 easy	 left	 1	 4.967
tex	 8	 49	 3	 1269	 -309	 308	 easy	 left	 1	 4.967
tex	 8	 49	 4	 1087	 -127	 275	 easy	 left	 1	 4.967
tex	 8	 49	 5	 1368	 -408	 572	 easy	 left	 1	 4.967
tex	 8	 49	 6	 1384	 -424	 439	 easy	 left	 1	 4.967
tex	 8	 49	 7	 1454	 -494	 472	 easy	 left	 1	 4.967
tex	 8	 49	 8	 1242	 -282	 814	 easy	 left	 1	 4.967
tex	 8	 49	 9	 1076	 -116	 821	 easy	 left	 1	 4.967
tex	 8	 49	 10	 1061	 -101	 559	 easy	 left	 1	 4.967
tex	 8	 49	 11	 1098	 -138	 545	 easy	 left	 1	 4.967
tex	 8	 49	 12	 1081	 -121	 702	 easy	 left	 1	 4.967
tex	 8	 49	 13	 1184	 -224	 786	 easy	 left	 1	 4.967
tex	 8	 49	 14	 1334	 -374	 298	 easy	 left	 1	 4.967
tex	 8	 49	 15	 1377	 -417	 194	 easy	 left	 1	 4.967
tex	 8	 49	 16	 710	 250	 341	 easy	 left	 1	 4.967
tex	 8	 49	 17	 676	 284	 494	 easy	 left	 1	 4.967
tex	 8	 50	 1	 953	 -7	 527	 hard	 right	 1	 3.979
tex	 8	 50	 2	 872	 -88	 473	 hard	 right	 1	 3.979
tex	 8	 50	 3	 1178	 218	 456	 hard	 right	 1	 3.979
tex	 8	 50	 4	 831	 -129	 621	 hard	 right	 1	 3.979
tex	 8	 50	 5	 645	 -315	 799	 hard	 right	 1	 3.979
tex	 8	 50	 6	 819	 -141	 745	 hard	 right	 1	 3.979
tex	 8	 50	 7	 673	 -287	 626	 hard	 right	 1	 3.979
tex	 8	 50	 8	 606	 -354	 522	 hard	 right	 1	 3.979
tex	 8	 50	 9	 631	 -329	 246	 hard	 right	 1	 3.979
tex	 8	 50	 10	 462	 -498	 785	 hard	 right	 1	 3.979
tex	 8	 50	 11	 891	 -69	 391	 hard	 right	 1	 3.979
tex	 8	 50	 12	 844	 -116	 409	 hard	 right	 1	 3.979
tex	 8	 51	 1	 949	 11	 530	 hard	 left	 1	 1.703
tex	 8	 51	 2	 1239	 -279	 525	 hard	 left	 1	 1.703
tex	 8	 51	 3	 1158	 -198	 480	 hard	 left	 1	 1.703
tex	 8	 51	 4	 1050	 -90	 686	 hard	 left	 1	 1.703
