observer,cd,bk,t,n,hetero_fix,ts
r16,reward,block 2,152,6,1,1.5729166666666667
r16,reward,block 2,153,2,1,1.5833333333333333
r16,reward,block 2,153,3,1,1.5833333333333333
r16,reward,block 2,153,4,1,1.5833333333333333
r16,reward,block 2,153,5,1,1.5833333333333333
r16,reward,block 2,153,6,0,1.5833333333333333
r16,reward,block 2,154,2,0,1.59375
r16,reward,block 2,154,3,0,1.59375
r16,reward,block 2,155,2,1,1.6041666666666667
r16,reward,block 2,155,3,1,1.6041666666666667
r16,reward,block 2,155,4,1,1.6041666666666667
r16,reward,block 2,155,5,1,1.6041666666666667
r16,reward,block 2,155,6,1,1.6041666666666667
r16,reward,block 2,156,2,1,1.6145833333333333
r16,reward,block 2,156,3,1,1.6145833333333333
r16,reward,block 2,156,4,1,1.6145833333333333
r16,reward,block 2,156,5,1,1.6145833333333333
r16,reward,block 2,156,6,1,1.6145833333333333
r16,reward,block 2,157,2,0,1.625
r16,reward,block 2,157,3,1,1.625
r16,reward,block 2,157,4,1,1.625
r16,reward,block 2,157,5,1,1.625
r16,reward,block 2,157,6,0,1.625
r16,reward,block 2,158,2,1,1.6354166666666667
r16,reward,block 2,158,3,1,1.6354166666666667
r16,reward,block 2,158,4,1,1.6354166666666667
r16,reward,block 2,158,5,1,1.6354166666666667
r16,reward,block 2,158,6,1,1.6354166666666667
r16,reward,block 2,159,2,1,1.6458333333333333
r16,reward,block 2,159,3,1,1.6458333333333333
r16,reward,block 2,159,4,1,1.6458333333333333
r16,reward,block 2,159,5,1,1.6458333333333333
r16,reward,block 2,159,6,1,1.6458333333333333
r16,reward,block 2,160,2,1,1.65625
r16,reward,block 2,160,3,1,1.65625
r16,reward,block 2,160,4,1,1.65625
r16,reward,block 2,160,5,1,1.65625
r16,reward,block 2,160,6,1,1.65625
r16,reward,block 2,161,2,1,1.6666666666666667
r16,reward,block 2,161,3,0,1.6666666666666667
r16,reward,block 2,161,4,0,1.6666666666666667
r16,reward,block 2,161,5,1,1.6666666666666667
r16,reward,block 2,161,6,1,1.6666666666666667
r16,reward,block 2,162,2,1,1.6770833333333333
r16,reward,block 2,162,3,1,1.6770833333333333
r16,reward,block 2,162,4,1,1.6770833333333333
r16,reward,block 2,162,5,1,1.6770833333333333
r16,reward,block 2,162,6,1,1.6770833333333333
r16,reward,block 2,163,2,1,1.6875
r16,reward,block 2,163,3,1,1.6875
r16,reward,block 2,163,4,1,1.6875
r16,reward,block 2,163,5,1,1.6875
r16,reward,block 2,163,6,1,1.6875
r16,reward,block 2,164,2,1,1.6979166666666667
r16,reward,block 2,164,3,1,1.6979166666666667
r16,reward,block 2,164,4,1,1.6979166666666667
r16,reward,block 2,164,5,1,1.6979166666666667
r16,reward,block 2,164,6,1,1.6979166666666667
r16,reward,block 2,165,2,0,1.7083333333333333
r16,reward,block 2,165,3,1,1.7083333333333333
r16,reward,block 2,165,4,1,1.7083333333333333
r16,reward,block 2,165,5,1,1.7083333333333333
r16,reward,block 2,165,6,0,1.7083333333333333
r16,reward,block 2,166,2,1,1.71875
r16,reward,block 2,166,3,1,1.71875
r16,reward,block 2,166,4,1,1.71875
r16,reward,block 2,166,5,1,1.71875
r16,reward,block 2,166,6,1,1.71875
r16,reward,block 2,167,2,1,1.7291666666666667
r16,reward,block 2,167,3,1,1.7291666666666667
r16,reward,block 2,167,4,1,1.7291666666666667
r16,reward,block 2,167,5,1,1.7291666666666667
r16,reward,block 2,167,6,1,1.7291666666666667
r16,reward,block 2,168,2,1,1.7395833333333333
r16,reward,block 2,168,3,1,1.7395833333333333
r16,reward,block 2,168,4,1,1.7395833333333333
r16,reward,block 2,168,5,1,1.7395833333333333
r16,reward,block 2,168,6,1,1.7395833333333333
r16,reward,block 2,169,2,1,1.75
r16,reward,block 2,169,3,0,1.75
r16,reward,block 2,169,4,1,1.75
r16,reward,block 2,169,5,1,1.75
r16,reward,block 2,169,6,1,1.75
r16,reward,block 2,170,2,0,1.7604166666666667
r16,reward,block 2,170,3,0,1.7604166666666667
r16,reward,block 2,171,2,1,1.7708333333333333
r16,reward,block 2,171,3,0,1.7708333333333333
r16,reward,block 2,172,2,0,1.78125
r16,reward,block 2,172,3,0,1.78125
r16,reward,block 2,173,2,0,1.7916666666666667
r16,reward,block 2,173,3,1,1.7916666666666667
r16,reward,block 2,173,4,1,1.7916666666666667
r16,reward,block 2,173,5,1,1.7916666666666667
r16,reward,block 2,173,6,1,1.7916666666666667
r16,reward,block 2,174,2,0,1.8020833333333333
r16,reward,block 2,174,3,0,1.8020833333333333
r16,reward,block 2,174,4,0,1.8020833333333333
r16,reward,block 2,175,2,0,1.8125
r16,reward,block 2,175,3,0,1.8125
r16,reward,block 2,176,2,1,1.8229166666666667
r16,reward,block 2,176,3,0,1.8229166666666667
r16,reward,block 2,176,4,1,1.8229166666666667
r16,reward,block 2,176,5,1,1.8229166666666667
r16,reward,block 2,176,6,0,1.8229166666666667
r16,reward,block 2,177,2,1,1.8333333333333333
r16,reward,block 2,177,3,1,1.8333333333333333
r16,reward,block 2,177,4,1,1.8333333333333333
r16,reward,block 2,177,5,1,1.8333333333333333
r16,reward,block 2,177,6,1,1.8333333333333333
r16,reward,block 2,178,2,0,1.84375
r16,reward,block 2,178,3,1,1.84375
r16,reward,block 2,178,4,1,1.84375
r16,reward,block 2,178,5,1,1.84375
r16,reward,block 2,178,6,0,1.84375
r16,reward,block 2,179,2,1,1.8541666666666667
r16,reward,block 2,179,3,0,1.8541666666666667
r16,reward,block 2,179,4,0,1.8541666666666667
r16,reward,block 2,179,5,1,1.8541666666666667
r16,reward,block 2,179,6,1,1.8541666666666667
r16,reward,block 2,180,2,1,1.8645833333333333
r16,reward,block 2,180,3,1,1.8645833333333333
r16,reward,block 2,180,4,1,1.8645833333333333
r16,reward,block 2,180,5,1,1.8645833333333333
r16,reward,block 2,180,6,1,1.8645833333333333
r16,reward,block 2,181,2,1,1.875
r16,reward,block 2,181,3,1,1.875
r16,reward,block 2,181,4,1,1.875
r16,reward,block 2,181,5,0,1.875
r16,reward,block 2,182,2,0,1.8854166666666667
r16,reward,block 2,182,3,1,1.8854166666666667
r16,reward,block 2,182,4,1,1.8854166666666667
r16,reward,block 2,182,5,1,1.8854166666666667
r16,reward,block 2,182,6,1,1.8854166666666667
r16,reward,block 2,183,2,1,1.8958333333333333
r16,reward,block 2,183,3,1,1.8958333333333333
r16,reward,block 2,183,4,1,1.8958333333333333
r16,reward,block 2,183,5,1,1.8958333333333333
r16,reward,block 2,183,6,1,1.8958333333333333
r16,reward,block 2,184,2,0,1.90625
r16,reward,block 2,184,3,1,1.90625
r16,reward,block 2,184,4,1,1.90625
r16,reward,block 2,184,5,0,1.90625
r16,reward,block 2,184,6,0,1.90625
r16,reward,block 2,185,2,1,1.9166666666666667
r16,reward,block 2,185,3,1,1.9166666666666667
r16,reward,block 2,185,4,1,1.9166666666666667
r16,reward,block 2,185,5,1,1.9166666666666667
r16,reward,block 2,185,6,1,1.9166666666666667
r16,reward,block 2,186,2,0,1.9270833333333333
r16,reward,block 2,186,3,0,1.9270833333333333
r16,reward,block 2,186,4,1,1.9270833333333333
r16,reward,block 2,186,5,1,1.9270833333333333
r16,reward,block 2,186,6,1,1.9270833333333333
r16,reward,block 2,187,2,0,1.9375
r16,reward,block 2,187,3,1,1.9375
r16,reward,block 2,187,4,1,1.9375
r16,reward,block 2,187,5,1,1.9375
r16,reward,block 2,187,6,1,1.9375
r16,reward,block 2,188,2,0,1.9479166666666667
r16,reward,block 2,189,2,0,1.9583333333333333
r16,reward,block 2,189,3,0,1.9583333333333333
r16,reward,block 2,190,2,0,1.96875
r16,reward,block 2,190,3,1,1.96875
r16,reward,block 2,190,4,1,1.96875
r16,reward,block 2,190,5,1,1.96875
r16,reward,block 2,190,6,1,1.96875
r16,reward,block 2,191,2,1,1.9791666666666667
r16,reward,block 2,191,3,1,1.9791666666666667
r16,reward,block 2,191,4,1,1.9791666666666667
r16,reward,block 2,191,5,1,1.9791666666666667
r16,reward,block 2,191,6,1,1.9791666666666667
r16,reward,block 2,192,2,1,1.9895833333333333
r16,reward,block 2,192,3,1,1.9895833333333333
r16,reward,block 2,192,4,1,1.9895833333333333
r16,reward,block 2,192,5,1,1.9895833333333333
r16,reward,block 2,192,6,1,1.9895833333333333
r17,reward,block 2,97,2,1,1
r17,reward,block 2,97,3,1,1
r17,reward,block 2,97,4,1,1
r17,reward,block 2,97,5,1,1
r17,reward,block 2,97,6,1,1
r17,reward,block 2,98,2,1,1.0104166666666667
r17,reward,block 2,98,3,0,1.0104166666666667
r17,reward,block 2,98,4,0,1.0104166666666667
r17,reward,block 2,98,5,0,1.0104166666666667
r17,reward,block 2,98,6,0,1.0104166666666667
r17,reward,block 2,99,2,0,1.0208333333333333
r17,reward,block 2,99,3,0,1.0208333333333333
r17,reward,block 2,99,4,0,1.0208333333333333
r17,reward,block 2,99,5,1,1.0208333333333333
r17,reward,block 2,99,6,0,1.0208333333333333
r17,reward,block 2,100,2,0,1.03125
r17,reward,block 2,100,3,0,1.03125
r17,reward,block 2,101,2,0,1.0416666666666667
r17,reward,block 2,101,3,1,1.0416666666666667
r17,reward,block 2,101,4,1,1.0416666666666667
r17,reward,block 2,101,5,1,1.0416666666666667
r17,reward,block 2,101,6,1,1.0416666666666667
r17,reward,block 2,102,2,0,1.0520833333333333
r17,reward,block 2,102,3,0,1.0520833333333333
r17,reward,block 2,102,4,0,1.0520833333333333
r17,reward,block 2,102,5,0,1.0520833333333333
r17,reward,block 2,102,6,0,1.0520833333333333
r17,reward,block 2,103,2,0,1.0625
r17,reward,block 2,103,3,1,1.0625
r17,reward,block 2,103,4,0,1.0625
r17,reward,block 2,103,5,1,1.0625
r17,reward,block 2,103,6,1,1.0625
r17,reward,block 2,104,2,0,1.0729166666666667
r17,reward,block 2,104,3,0,1.0729166666666667
r17,reward,block 2,104,4,0,1.0729166666666667
r17,reward,block 2,104,5,0,1.0729166666666667
r17,reward,block 2,105,2,1,1.0833333333333333
r17,reward,block 2,105,3,1,1.0833333333333333
r17,reward,block 2,105,4,0,1.0833333333333333
r17,reward,block 2,105,5,1,1.0833333333333333
r17,reward,block 2,105,6,1,1.0833333333333333
r17,reward,block 2,106,2,0,1.09375
r17,reward,block 2,106,3,0,1.09375
r17,reward,block 2,106,4,0,1.09375
r17,reward,block 2,107,2,1,1.1041666666666667
r17,reward,block 2,107,3,0,1.1041666666666667
r17,reward,block 2,107,4,0,1.1041666666666667
r17,reward,block 2,108,2,0,1.1145833333333333
r17,reward,block 2,108,3,0,1.1145833333333333
r17,reward,block 2,109,2,1,1.125
r17,reward,block 2,109,3,1,1.125
r17,reward,block 2,109,4,1,1.125
r17,reward,block 2,109,5,1,1.125
r17,reward,block 2,110,2,0,1.1354166666666667
r17,reward,block 2,110,3,0,1.1354166666666667
r17,reward,block 2,111,2,1,1.1458333333333333
r17,reward,block 2,111,3,0,1.1458333333333333
r17,reward,block 2,112,2,1,1.15625
r17,reward,block 2,112,3,1,1.15625
r17,reward,block 2,112,4,1,1.15625
r17,reward,block 2,113,2,0,1.1666666666666667
r17,reward,block 2,113,3,1,1.1666666666666667
r17,reward,block 2,113,4,1,1.1666666666666667
r17,reward,block 2,113,5,1,1.1666666666666667
r17,reward,block 2,113,6,1,1.1666666666666667
r17,reward,block 2,114,2,1,1.1770833333333333
r17,reward,block 2,114,3,0,1.1770833333333333
r17,reward,block 2,114,4,0,1.1770833333333333
r17,reward,block 2,115,2,1,1.1875
r17,reward,block 2,115,3,1,1.1875
r17,reward,block 2,115,4,0,1.1875
r17,reward,block 2,115,5,0,1.1875
r17,reward,block 2,116,2,1,1.1979166666666667
r17,reward,block 2,116,3,0,1.1979166666666667
r17,reward,block 2,117,2,1,1.2083333333333333
r17,reward,block 2,117,3,1,1.2083333333333333
r17,reward,block 2,117,4,0,1.2083333333333333
r17,reward,block 2,117,5,1,1.2083333333333333
r17,reward,block 2,117,6,1,1.2083333333333333
r17,reward,block 2,118,2,1,1.21875
r17,reward,block 2,118,3,0,1.21875
r17,reward,block 2,118,4,0,1.21875
r17,reward,block 2,118,5,0,1.21875
r17,reward,block 2,119,2,1,1.2291666666666667
r17,reward,block 2,119,3,0,1.2291666666666667
r17,reward,block 2,119,4,1,1.2291666666666667
r17,reward,block 2,119,5,0,1.2291666666666667
r17,reward,block 2,119,6,1,1.2291666666666667
r17,reward,block 2,120,2,1,1.2395833333333333
r17,reward,block 2,120,3,0,1.2395833333333333
r17,reward,block 2,120,4,0,1.2395833333333333
r17,reward,block 2,121,2,0,1.25
r17,reward,block 2,122,2,1,1.2604166666666667
r17,reward,block 2,122,3,0,1.2604166666666667
r17,reward,block 2,122,4,0,1.2604166666666667
r17,reward,block 2,122,5,0,1.2604166666666667
r17,reward,block 2,122,6,1,1.2604166666666667
r17,reward,block 2,123,2,1,1.2708333333333333
r17,reward,block 2,123,3,1,1.2708333333333333
r17,reward,block 2,123,4,1,1.2708333333333333
r17,reward,block 2,123,5,1,1.2708333333333333
r17,reward,block 2,123,6,0,1.2708333333333333
r17,reward,block 2,124,2,1,1.28125
r17,reward,block 2,124,3,1,1.28125
r17,reward,block 2,124,4,0,1.28125
r17,reward,block 2,124,5,0,1.28125
r17,reward,block 2,124,6,0,1.28125
r17,reward,block 2,125,2,1,1.2916666666666667
r17,reward,block 2,125,3,0,1.2916666666666667
r17,reward,block 2,125,4,0,1.2916666666666667
r17,reward,block 2,125,5,1,1.2916666666666667
r17,reward,block 2,125,6,1,1.2916666666666667
r17,reward,block 2,126,2,1,1.3020833333333333
r17,reward,block 2,126,3,0,1.3020833333333333
r17,reward,block 2,126,4,1,1.3020833333333333
r17,reward,block 2,126,5,0,1.3020833333333333
r17,reward,block 2,126,6,1,1.3020833333333333
r17,reward,block 2,127,2,1,1.3125
r17,reward,block 2,127,3,0,1.3125
r17,reward,block 2,127,4,1,1.3125
r17,reward,block 2,127,5,1,1.3125
r17,reward,block 2,127,6,0,1.3125
r17,reward,block 2,128,2,1,1.3229166666666667
r17,reward,block 2,128,3,0,1.3229166666666667
r17,reward,block 2,128,4,1,1.3229166666666667
r17,reward,block 2,128,5,1,1.3229166666666667
r17,reward,block 2,128,6,1,1.3229166666666667
r17,reward,block 2,129,2,1,1.3333333333333333
r17,reward,block 2,129,3,0,1.3333333333333333
r17,reward,block 2,129,4,0,1.3333333333333333
r17,reward,block 2,129,5,0,1.3333333333333333
r17,reward,block 2,129,6,1,1.3333333333333333
r17,reward,block 2,130,2,1,1.34375
r17,reward,block 2,130,3,0,1.34375
r17,reward,block 2,130,4,0,1.34375
r17,reward,block 2,130,5,1,1.34375
r17,reward,block 2,130,6,1,1.34375
r17,reward,block 2,131,2,0,1.3541666666666667
r17,reward,block 2,131,3,1,1.3541666666666667
r17,reward,block 2,131,4,1,1.3541666666666667
r17,reward,block 2,131,5,1,1.3541666666666667
r17,reward,block 2,131,6,1,1.3541666666666667
r17,reward,block 2,132,2,1,1.3645833333333333
r17,reward,block 2,132,3,0,1.3645833333333333
r17,reward,block 2,132,4,1,1.3645833333333333
r17,reward,block 2,132,5,1,1.3645833333333333
r17,reward,block 2,132,6,1,1.3645833333333333
r17,reward,block 2,133,2,1,1.375
r17,reward,block 2,133,3,0,1.375
r17,reward,block 2,133,4,0,1.375
r17,reward,block 2,134,2,1,1.3854166666666667
r17,reward,block 2,134,3,1,1.3854166666666667
r17,reward,block 2,134,4,0,1.3854166666666667
r17,reward,block 2,134,5,1,1.3854166666666667
r17,reward,block 2,135,2,0,1.3958333333333333
r17,reward,block 2,135,3,1,1.3958333333333333
r17,reward,block 2,135,4,0,1.3958333333333333
r17,reward,block 2,135,5,0,1.3958333333333333
r17,reward,block 2,135,6,1,1.3958333333333333
r17,reward,block 2,136,2,1,1.40625
r17,reward,block 2,136,3,0,1.40625
r17,reward,block 2,136,4,1,1.40625
r17,reward,block 2,136,5,1,1.40625
r17,reward,block 2,136,6,0,1.40625
r17,reward,block 2,137,2,1,1.4166666666666667
r17,reward,block 2,137,3,1,1.4166666666666667
r17,reward,block 2,137,4,0,1.4166666666666667
r17,reward,block 2,137,5,1,1.4166666666666667
r17,reward,block 2,137,6,1,1.4166666666666667
r17,reward,block 2,138,2,1,1.4270833333333333
r17,reward,block 2,138,3,0,1.4270833333333333
r17,reward,block 2,138,4,0,1.4270833333333333
r17,reward,block 2,138,5,0,1.4270833333333333
r17,reward,block 2,138,6,1,1.4270833333333333
r17,reward,block 2,139,2,0,1.4375
r17,reward,block 2,139,3,1,1.4375
r17,reward,block 2,139,4,1,1.4375
r17,reward,block 2,139,5,1,1.4375
r17,reward,block 2,139,6,1,1.4375
r17,reward,block 2,140,2,1,1.4479166666666667
r17,reward,block 2,140,3,0,1.4479166666666667
r17,reward,block 2,140,4,1,1.4479166666666667
r17,reward,block 2,140,5,1,1.4479166666666667
r17,reward,block 2,140,6,1,1.4479166666666667
r17,reward,block 2,141,2,1,1.4583333333333333
r17,reward,block 2,141,3,1,1.4583333333333333
r17,reward,block 2,141,4,1,1.4583333333333333
r17,reward,block 2,141,5,1,1.4583333333333333
r17,reward,block 2,141,6,1,1.4583333333333333
r17,reward,block 2,142,2,0,1.46875
r17,reward,block 2,142,3,0,1.46875
r17,reward,block 2,142,4,1,1.46875
r17,reward,block 2,142,5,1,1.46875
r17,reward,block 2,142,6,1,1.46875
r17,reward,block 2,143,2,0,1.4791666666666667
r17,reward,block 2,143,3,1,1.4791666666666667
r17,reward,block 2,143,4,0,1.4791666666666667
r17,reward,block 2,143,5,1,1.4791666666666667
r17,reward,block 2,143,6,1,1.4791666666666667
r17,reward,block 2,144,2,0,1.4895833333333333
r17,reward,block 2,144,3,0,1.4895833333333333
r17,reward,block 2,145,2,1,1.5
r17,reward,block 2,145,3,0,1.5
r17,reward,block 2,145,4,1,1.5
r17,reward,block 2,145,5,1,1.5
r17,reward,block 2,145,6,1,1.5
r17,reward,block 2,146,2,1,1.5104166666666667
r17,reward,block 2,146,3,1,1.5104166666666667
r17,reward,block 2,146,4,1,1.5104166666666667
r17,reward,block 2,146,5,1,1.5104166666666667
r17,reward,block 2,147,2,1,1.5208333333333333
r17,reward,block 2,147,3,1,1.5208333333333333
r17,reward,block 2,147,4,1,1.5208333333333333
r17,reward,block 2,147,5,1,1.5208333333333333
r17,reward,block 2,148,2,0,1.53125
r17,reward,block 2,148,3,0,1.53125
r17,reward,block 2,149,2,0,1.5416666666666667
r17,reward,block 2,149,3,0,1.5416666666666667
r17,reward,block 2,149,4,0,1.5416666666666667
r17,reward,block 2,150,2,0,1.5520833333333333
r17,reward,block 2,150,3,1,1.5520833333333333
r17,reward,block 2,150,4,1,1.5520833333333333
r17,reward,block 2,150,5,1,1.5520833333333333
r17,reward,block 2,150,6,0,1.5520833333333333
r17,reward,block 2,151,2,0,1.5625
r17,reward,block 2,151,3,1,1.5625
r17,reward,block 2,151,4,0,1.5625
r17,reward,block 2,151,5,1,1.5625
r17,reward,block 2,151,6,0,1.5625
r17,reward,block 2,152,2,0,1.5729166666666667
r17,reward,block 2,152,3,0,1.5729166666666667
r17,reward,block 2,153,2,0,1.5833333333333333
r17,reward,block 2,153,3,1,1.5833333333333333
r17,reward,block 2,153,4,1,1.5833333333333333
r17,reward,block 2,153,5,1,1.5833333333333333
r17,reward,block 2,154,2,0,1.59375
r17,reward,block 2,154,3,0,1.59375
r17,reward,block 2,155,2,0,1.6041666666666667
r17,reward,block 2,155,3,0,1.6041666666666667
r17,reward,block 2,156,2,1,1.6145833333333333
r17,reward,block 2,156,3,0,1.6145833333333333
r17,reward,block 2,157,2,1,1.625
r17,reward,block 2,157,3,0,1.625
r17,reward,block 2,157,4,0,1.625
r17,reward,block 2,158,2,0,1.6354166666666667
r17,reward,block 2,158,3,1,1.6354166666666667
r17,reward,block 2,158,4,1,1.6354166666666667
r17,reward,block 2,159,2,1,1.6458333333333333
r17,reward,block 2,159,3,1,1.6458333333333333
r17,reward,block 2,159,4,1,1.6458333333333333
r17,reward,block 2,159,5,1,1.6458333333333333
r17,reward,block 2,159,6,1,1.6458333333333333
r17,reward,block 2,160,2,1,1.65625
r17,reward,block 2,160,3,0,1.65625
r17,reward,block 2,160,4,1,1.65625
r17,reward,block 2,160,5,1,1.65625
r17,reward,block 2,160,6,1,1.65625
r17,reward,block 2,161,2,1,1.6666666666666667
r17,reward,block 2,161,3,0,1.6666666666666667
r17,reward,block 2,161,4,0,1.6666666666666667
r17,reward,block 2,161,5,1,1.6666666666666667
r17,reward,block 2,161,6,1,1.6666666666666667
r17,reward,block 2,162,2,1,1.6770833333333333
r17,reward,block 2,162,3,1,1.6770833333333333
r17,reward,block 2,162,4,1,1.6770833333333333
r17,reward,block 2,162,5,1,1.6770833333333333
r17,reward,block 2,162,6,1,1.6770833333333333
r17,reward,block 2,163,2,1,1.6875
r17,reward,block 2,163,3,0,1.6875
r17,reward,block 2,163,4,0,1.6875
r17,reward,block 2,163,5,0,1.6875
r17,reward,block 2,164,2,1,1.6979166666666667
r17,reward,block 2,164,3,1,1.6979166666666667
r17,reward,block 2,164,4,1,1.6979166666666667
r17,reward,block 2,164,5,1,1.6979166666666667
r17,reward,block 2,164,6,1,1.6979166666666667
r17,reward,block 2,165,2,0,1.7083333333333333
r17,reward,block 2,165,3,0,1.7083333333333333
r17,reward,block 2,166,2,1,1.71875
r17,reward,block 2,166,3,1,1.71875
r17,reward,block 2,166,4,1,1.71875
r17,reward,block 2,166,5,0,1.71875
r17,reward,block 2,166,6,0,1.71875
r17,reward,block 2,167,2,0,1.7291666666666667
r17,reward,block 2,167,3,0,1.7291666666666667
r17,reward,block 2,167,4,0,1.7291666666666667
r17,reward,block 2,167,5,0,1.7291666666666667
r17,reward,block 2,167,6,1,1.7291666666666667
r17,reward,block 2,168,2,1,1.7395833333333333
r17,reward,block 2,168,3,0,1.7395833333333333
r17,reward,block 2,168,4,0,1.7395833333333333
r17,reward,block 2,169,2,1,1.75
r17,reward,block 2,169,3,0,1.75
r17,reward,block 2,169,4,1,1.75
r17,reward,block 2,169,5,0,1.75
r17,reward,block 2,169,6,0,1.75
r17,reward,block 2,170,2,1,1.7604166666666667
r17,reward,block 2,170,3,1,1.7604166666666667
r17,reward,block 2,170,4,1,1.7604166666666667
r17,reward,block 2,170,5,1,1.7604166666666667
r17,reward,block 2,170,6,1,1.7604166666666667
r17,reward,block 2,171,2,1,1.7708333333333333
r17,reward,block 2,171,3,1,1.7708333333333333
r17,reward,block 2,171,4,1,1.7708333333333333
r17,reward,block 2,171,5,0,1.7708333333333333
r17,reward,block 2,171,6,0,1.7708333333333333
r17,reward,block 2,172,2,1,1.78125
r17,reward,block 2,172,3,1,1.78125
r17,reward,block 2,172,4,1,1.78125
r17,reward,block 2,172,5,1,1.78125
r17,reward,block 2,172,6,1,1.78125
r17,reward,block 2,173,2,0,1.7916666666666667
r17,reward,block 2,173,3,0,1.7916666666666667
r17,reward,block 2,173,4,1,1.7916666666666667
r17,reward,block 2,173,5,0,1.7916666666666667
r17,reward,block 2,173,6,1,1.7916666666666667
r17,reward,block 2,174,2,1,1.8020833333333333
r17,reward,block 2,174,3,1,1.8020833333333333
r17,reward,block 2,174,4,0,1.8020833333333333
r17,reward,block 2,174,5,1,1.8020833333333333
r17,reward,block 2,174,6,1,1.8020833333333333
r17,reward,block 2,175,2,0,1.8125
r17,reward,block 2,175,3,0,1.8125
r17,reward,block 2,176,2,1,1.8229166666666667
r17,reward,block 2,176,3,0,1.8229166666666667
r17,reward,block 2,177,2,1,1.8333333333333333
r17,reward,block 2,177,3,0,1.8333333333333333
r17,reward,block 2,177,4,0,1.8333333333333333
r17,reward,block 2,177,5,0,1.8333333333333333
r17,reward,block 2,177,6,0,1.8333333333333333
r17,reward,block 2,178,2,1,1.84375
r17,reward,block 2,178,3,1,1.84375
r17,reward,block 2,178,4,1,1.84375
r17,reward,block 2,178,5,1,1.84375
r17,reward,block 2,178,6,1,1.84375
r17,reward,block 2,179,2,0,1.8541666666666667
r17,reward,block 2,179,3,0,1.8541666666666667
r17,reward,block 2,180,2,1,1.8645833333333333
r17,reward,block 2,180,3,0,1.8645833333333333
r17,reward,block 2,180,4,0,1.8645833333333333
r17,reward,block 2,181,2,0,1.875
r17,reward,block 2,181,3,1,1.875
r17,reward,block 2,181,4,1,1.875
r17,reward,block 2,181,5,0,1.875
r17,reward,block 2,181,6,1,1.875
r17,reward,block 2,182,2,1,1.8854166666666667
r17,reward,block 2,182,3,0,1.8854166666666667
r17,reward,block 2,182,4,0,1.8854166666666667
r17,reward,block 2,182,5,0,1.8854166666666667
r17,reward,block 2,182,6,1,1.8854166666666667
r17,reward,block 2,183,2,1,1.8958333333333333
r17,reward,block 2,183,3,1,1.8958333333333333
r17,reward,block 2,183,4,1,1.8958333333333333
r17,reward,block 2,183,5,1,1.8958333333333333
r17,reward,block 2,183,6,1,1.8958333333333333
r17,reward,block 2,184,2,1,1.90625
r17,reward,block 2,184,3,1,1.90625
r17,reward,block 2,184,4,0,1.90625
r17,reward,block 2,184,5,1,1.90625
r17,reward,block 2,184,6,0,1.90625
r17,reward,block 2,185,2,1,1.9166666666666667
r17,reward,block 2,185,3,1,1.9166666666666667
r17,reward,block 2,185,4,1,1.9166666666666667
r17,reward,block 2,185,5,1,1.9166666666666667
r17,reward,block 2,185,6,1,1.9166666666666667
r17,reward,block 2,186,2,1,1.9270833333333333
r17,reward,block 2,186,3,1,1.9270833333333333
r17,reward,block 2,186,4,1,1.9270833333333333
r17,reward,block 2,186,5,1,1.9270833333333333
r17,reward,block 2,186,6,1,1.9270833333333333
r17,reward,block 2,187,2,1,1.9375
r17,reward,block 2,187,3,0,1.9375
r17,reward,block 2,187,4,0,1.9375
r17,reward,block 2,187,5,1,1.9375
r17,reward,block 2,187,6,1,1.9375
r17,reward,block 2,188,2,0,1.9479166666666667
r17,reward,block 2,188,3,0,1.9479166666666667
r17,reward,block 2,189,2,1,1.9583333333333333
r17,reward,block 2,189,3,0,1.9583333333333333
r17,reward,block 2,189,4,0,1.9583333333333333
r17,reward,block 2,189,5,1,1.9583333333333333
r17,reward,block 2,189,6,1,1.9583333333333333
r17,reward,block 2,190,2,1,1.96875
r17,reward,block 2,190,3,0,1.96875
r17,reward,block 2,190,4,1,1.96875
r17,reward,block 2,190,5,1,1.96875
r17,reward,block 2,190,6,1,1.96875
r17,reward,block 2,191,2,1,1.9791666666666667
r17,reward,block 2,191,3,1,1.9791666666666667
r17,reward,block 2,191,4,1,1.9791666666666667
r17,reward,block 2,191,5,1,1.9791666666666667
r17,reward,block 2,191,6,1,1.9791666666666667
r17,reward,block 2,192,2,1,1.9895833333333333
r17,reward,block 2,192,3,1,1.9895833333333333
r17,reward,block 2,192,4,1,1.9895833333333333
r17,reward,block 2,192,5,1,1.9895833333333333
r17,reward,block 2,192,6,1,1.9895833333333333
r18,flat,block 2,97,2,1,1
r18,flat,block 2,97,3,1,1
r18,flat,block 2,97,4,1,1
r18,flat,block 2,97,5,1,1
r18,flat,block 2,97,6,1,1
r18,flat,block 2,98,2,1,1.0104166666666667
r18,flat,block 2,98,3,1,1.0104166666666667
r18,flat,block 2,98,4,1,1.0104166666666667
r18,flat,block 2,98,5,1,1.0104166666666667
r18,flat,block 2,98,6,1,1.0104166666666667
r18,flat,block 2,99,2,1,1.0208333333333333
r18,flat,block 2,99,3,1,1.0208333333333333
r18,flat,block 2,99,4,1,1.0208333333333333
r18,flat,block 2,99,5,1,1.0208333333333333
r18,flat,block 2,99,6,0,1.0208333333333333
r18,flat,block 2,100,2,0,1.03125
r18,flat,block 2,100,3,0,1.03125
r18,flat,block 2,100,4,1,1.03125
r18,flat,block 2,100,5,0,1.03125
r18,flat,block 2,100,6,0,1.03125
