"subj","trialNum","fixNum","fixX","xFixFlip","targSide"
"5924","9",83,6,775,-185,"absent"
"5925","9",84,1,965,-5," easy"
"5926","9",84,2,889,71," easy"
"5927","9",84,3,969,-9," easy"
"5928","9",84,4,620,340," easy"
"5929","9",84,5,619,341," easy"
"5930","9",85,1,960,0," easy"
"5931","9",85,2,835,125," easy"
"5932","9",85,3,741,219," easy"
"5933","9",85,4,793,167," easy"
"5934","9",85,5,772,188," easy"
"5935","9",86,1,972,-12," hard"
"5936","9",86,2,993,-33," hard"
"5937","9",86,3,1087,-127," hard"
"5938","9",86,4,644,316," hard"
"5939","9",86,5,895,65," hard"
"5940","9",86,6,1415,-455," hard"
"5941","9",87,1,972,12,"absent"
"5942","9",87,2,949,-11,"absent"
"5943","9",87,3,1223,263,"absent"
"5944","9",87,4,1230,270,"absent"
"5945","9",88,1,980,20," easy"
"5946","9",88,2,1193,233," easy"
"5947","9",88,3,1223,263," easy"
"5948","9",89,1,961,1," hard"
"5949","9",89,2,781,-179," hard"
"5950","9",89,3,794,-166," hard"
"5951","9",89,4,776,-184," hard"
"5952","9",90,1,959,1," hard"
"5953","9",90,2,1227,-267," hard"
"5954","9",90,3,1042,-82," hard"
"5955","9",90,4,998,-38," hard"
"5956","9",90,5,712,248," hard"
"5957","9",90,6,692,268," hard"
"5958","9",90,7,1072,-112," hard"
"5959","9",90,8,986,-26," hard"
"5960","9",90,9,557,403," hard"
"5961","9",91,1,946,14," easy"
"5962","9",91,2,537,423," easy"
"5963","9",91,3,581,379," easy"
"5964","9",92,1,963,3,"absent"
"5965","9",92,2,715,-245,"absent"
"5966","9",92,3,664,-296,"absent"
"5967","9",92,4,622,-338,"absent"
"5968","9",92,5,1142,182,"absent"
"5969","9",93,1,968,-8," hard"
"5970","9",93,2,1057,-97," hard"
"5971","9",93,3,811,149," hard"
"5972","9",94,1,973,-13,"absent"
"5973","9",94,2,977,-17,"absent"
"5974","9",94,3,1274,-314,"absent"
"5975","9",94,4,771,189,"absent"
"5976","9",95,1,963,-3," easy"
"5977","9",95,2,753,207," easy"
"5978","9",95,3,1224,-264," easy"
"5979","9",95,4,1304,-344," easy"
"5980","9",95,5,976,-16," easy"
"5981","9",95,6,1016,-56," easy"
"5982","9",95,7,966,-6," easy"
"5983","9",95,8,1042,-82," easy"
"5984","9",95,9,581,379," easy"
"5985","9",95,10,550,410," easy"
"5986","9",96,1,968,-8," hard"
"5987","9",96,2,774,186," hard"
"5988","9",96,3,725,235," hard"
"5989","9",96,4,1209,-249," hard"
"5990","10",17,1,952,-8," hard"
"5991","10",17,2,883,-77," hard"
"5992","10",17,3,1094,134," hard"
"5993","10",17,4,1217,257," hard"
"5994","10",17,5,612,-348," hard"
"5995","10",17,6,588,-372," hard"
"5996","10",17,7,566,-394," hard"
"5997","10",17,8,620,-340," hard"
"5998","10",17,9,586,-374," hard"
"5999","10",17,10,598,-362," hard"
"6000","10",17,11,824,-136," hard"
"6001","10",17,12,680,-280," hard"
"6002","10",17,13,1060,100," hard"
"6003","10",17,14,615,-345," hard"
"6004","10",17,15,771,-189," hard"
"6005","10",17,16,594,-366," hard"
"6006","10",17,17,620,-340," hard"
"6007","10",17,18,988,28," hard"
"6008","10",17,19,1366,406," hard"
"6009","10",17,20,707,-253," hard"
"6010","10",17,21,609,-351," hard"
"6011","10",18,1,942,-18," hard"
"6012","10",18,2,897,-63," hard"
"6013","10",18,3,737,-223," hard"
"6014","10",18,4,918,-42," hard"
"6015","10",18,5,783,-177," hard"
"6016","10",18,6,749,-211," hard"
"6017","10",18,7,1111,151," hard"
"6018","10",18,8,1315,355," hard"
"6019","10",19,1,958,-2," easy"
"6020","10",19,2,944,-16," easy"
"6021","10",19,3,1218,258," easy"
"6022","10",19,4,1067,107," easy"
"6023","10",19,5,1208,248," easy"
"6024","10",19,6,1420,460," easy"
"6025","10",19,7,1245,285," easy"
"6026","10",19,8,709,-251," easy"
"6027","10",19,9,1247,287," easy"
"6028","10",19,10,860,-100," easy"
"6029","10",19,11,1243,283," easy"
"6030","10",19,12,1188,228," easy"
"6031","10",19,13,1221,261," easy"
"6032","10",19,14,938,-22," easy"
"6033","10",19,15,1246,286," easy"
"6034","10",19,16,1217,257," easy"
"6035","10",19,17,638,-322," easy"
"6036","10",19,18,1203,243," easy"
"6037","10",19,19,1234,274," easy"
"6038","10",19,20,1147,187," easy"
"6039","10",20,1,943,-17," hard"
"6040","10",20,2,804,-156," hard"
"6041","10",20,3,1072,112," hard"
"6042","10",20,4,1192,232," hard"
"6043","10",20,5,687,-273," hard"
"6044","10",20,6,802,-158," hard"
"6045","10",21,1,936,-24," hard"
"6046","10",21,2,862,-98," hard"
"6047","10",21,3,1102,142," hard"
"6048","10",21,4,1072,112," hard"
"6049","10",21,5,613,-347," hard"
"6050","10",21,6,678,-282," hard"
"6051","10",21,7,1246,286," hard"
"6052","10",21,8,1143,183," hard"
"6053","10",22,1,956,4," easy"
"6054","10",22,2,896,64," easy"
"6055","10",22,3,881,79," easy"
"6056","10",22,4,979,-19," easy"
"6057","10",22,5,892,68," easy"
"6058","10",23,1,952,8,"absent"
"6059","10",23,2,965,-5,"absent"
"6060","10",23,3,872,88,"absent"
"6061","10",23,4,757,203,"absent"
"6062","10",23,5,716,244,"absent"
"6063","10",23,6,1237,-277,"absent"
"6064","10",23,7,1297,-337,"absent"
"6065","10",23,8,956,4,"absent"
"6066","10",23,9,1409,-449,"absent"
"6067","10",23,10,1297,-337,"absent"
"6068","10",24,1,961,-1," easy"
"6069","10",24,2,937,23," easy"
"6070","10",24,3,581,379," easy"
"6071","10",24,4,1023,-63," easy"
"6072","10",24,5,507,453," easy"
"6073","10",25,1,962,2,"absent"
"6074","10",25,2,698,-262,"absent"
"6075","10",25,3,1197,237,"absent"
"6076","10",25,4,1285,325,"absent"
"6077","10",25,5,813,-147,"absent"
"6078","10",25,6,856,-104,"absent"
"6079","10",26,1,973,-13," hard"
"6080","10",26,2,1029,-69," hard"
"6081","10",26,3,1064,-104," hard"
"6082","10",26,4,1041,-81," hard"
"6083","10",27,1,980,20,"absent"
"6084","10",27,2,885,-75,"absent"
"6085","10",27,3,1161,201,"absent"
"6086","10",27,4,931,-29,"absent"
"6087","10",27,5,733,-227,"absent"
"6088","10",27,6,1287,327,"absent"
"6089","10",27,7,1129,169,"absent"
"6090","10",27,8,470,-490,"absent"
"6091","10",27,9,869,-91,"absent"
"6092","10",27,10,1195,235,"absent"
"6093","10",27,11,670,-290,"absent"
"6094","10",27,12,1165,205,"absent"
"6095","10",27,13,1101,141,"absent"
"6096","10",27,14,812,-148,"absent"
"6097","10",28,1,965,-5," hard"
"6098","10",28,2,925,35," hard"
"6099","10",28,3,981,-21," hard"
"6100","10",28,4,1323,-363," hard"
"6101","10",28,5,1378,-418," hard"
"6102","10",28,6,1305,-345," hard"
"6103","10",29,1,971,-11,"absent"
"6104","10",29,2,946,14,"absent"
"6105","10",29,3,1238,-278,"absent"
"6106","10",29,4,773,187,"absent"
"6107","10",30,1,954,-6," easy"
"6108","10",30,2,1019,59," easy"
"6109","10",30,3,880,-80," easy"
"6110","10",31,1,973,-13,"absent"
"6111","10",31,2,939,21,"absent"
"6112","10",31,3,1061,-101,"absent"
"6113","10",31,4,1341,-381,"absent"
"6114","10",31,5,895,65,"absent"
"6115","10",31,6,654,306,"absent"
"6116","10",31,7,1116,-156,"absent"
"6117","10",32,1,951,-9,"absent"
"6118","10",32,2,1232,272,"absent"
"6119","10",32,3,799,-161,"absent"
"6120","10",32,4,938,-22,"absent"
"6121","10",32,5,980,20,"absent"
"6122","10",32,6,1232,272,"absent"
"6123","10",32,7,763,-197,"absent"
"6124","10",32,8,583,-377,"absent"
"6125","10",32,9,574,-386,"absent"
"6126","10",32,10,647,-313,"absent"
"6127","10",33,1,880,80,"absent"
"6128","10",33,2,977,-17,"absent"
"6129","10",33,3,1149,-189,"absent"
"6130","10",33,4,1297,-337,"absent"
"6131","10",33,5,701,259,"absent"
"6132","10",33,6,674,286,"absent"
"6133","10",33,7,1127,-167,"absent"
"6134","10",33,8,1137,-177,"absent"
"6135","10",34,1,944,-16,"absent"
"6136","10",34,2,1096,136,"absent"
"6137","10",34,3,726,-234,"absent"
"6138","10",34,4,865,-95,"absent"
"6139","10",34,5,490,-470,"absent"
"6140","10",34,6,1206,246,"absent"
"6141","10",34,7,838,-122,"absent"
"6142","10",34,8,1284,324,"absent"
"6143","10",34,9,862,-98,"absent"
"6144","10",34,10,725,-235,"absent"
"6145","10",35,1,879,-81,"absent"
"6146","10",35,2,928,-32,"absent"
"6147","10",35,3,1084,124,"absent"
"6148","10",35,4,1280,320,"absent"
"6149","10",35,5,1278,318,"absent"
"6150","10",35,6,586,-374,"absent"
"6151","10",35,7,709,-251,"absent"
"6152","10",35,8,825,-135,"absent"
"6153","10",35,9,1114,154,"absent"
"6154","10",35,10,1101,141,"absent"
"6155","10",35,11,853,-107,"absent"
"6156","10",36,1,939,-21,"absent"
"6157","10",36,2,870,-90,"absent"
"6158","10",36,3,1062,102,"absent"
"6159","10",36,4,1241,281,"absent"
"6160","10",36,5,654,-306,"absent"
"6161","10",36,6,848,-112,"absent"
"6162","10",37,1,921,-39,"absent"
"6163","10",37,2,1080,120,"absent"
"6164","10",37,3,527,-433,"absent"
"6165","10",37,4,461,-499,"absent"
"6166","10",37,5,1160,200,"absent"
"6167","10",37,6,1300,340,"absent"
"6168","10",37,7,813,-147,"absent"
"6169","10",37,8,559,-401,"absent"
"6170","10",37,9,874,-86,"absent"
"6171","10",37,10,1385,425,"absent"
"6172","10",37,11,1063,103,"absent"
"6173","10",38,1,946,-14,"absent"
"6174","10",38,2,911,-49,"absent"
"6175","10",38,3,927,-33,"absent"
"6176","10",38,4,1075,115,"absent"
"6177","10",38,5,714,-246,"absent"
"6178","10",38,6,568,-392,"absent"
"6179","10",38,7,1324,364,"absent"
"6180","10",38,8,1264,304,"absent"
"6181","10",38,9,1026,66,"absent"
"6182","10",38,10,501,-459,"absent"
"6183","10",38,11,503,-457,"absent"
"6184","10",38,12,1105,145,"absent"
"6185","10",38,13,911,-49,"absent"
"6186","10",38,14,844,-116,"absent"
"6187","10",38,15,763,-197,"absent"
"6188","10",38,16,859,-101,"absent"
"6189","10",39,1,946,14,"absent"
"6190","10",39,2,685,275,"absent"
"6191","10",39,3,1188,-228,"absent"
"6192","10",39,4,1246,-286,"absent"
"6193","10",39,5,991,-31,"absent"
"6194","10",39,6,887,73,"absent"
"6195","10",39,7,596,364,"absent"
"6196","10",39,8,1194,-234,"absent"
"6197","10",39,9,1343,-383,"absent"
"6198","10",39,10,474,486,"absent"
"6199","10",39,11,659,301,"absent"
"6200","10",39,12,1067,-107,"absent"
"6201","10",39,13,1279,-319,"absent"
"6202","10",39,14,1020,-60,"absent"
"6203","10",39,15,836,124,"absent"
"6204","10",40,1,929,-31," hard"
"6205","10",40,2,795,-165," hard"
"6206","10",40,3,935,-25," hard"
"6207","10",40,4,577,-383," hard"
"6208","10",40,5,1325,365," hard"
"6209","10",40,6,542,-418," hard"
"6210","10",40,7,464,-496," hard"
"6211","10",40,8,703,-257," hard"
"6212","10",41,1,876,84," easy"
"6213","10",41,2,932,28," easy"
"6214","10",41,3,629,331," easy"
"6215","10",41,4,1050,-90," easy"
"6216","10",41,5,698,262," easy"
"6217","10",42,1,940,-20," hard"
"6218","10",42,2,819,-141," hard"
"6219","10",42,3,766,-194," hard"
"6220","10",43,1,907,53,"absent"
"6221","10",43,2,947,13,"absent"
"6222","10",43,3,802,158,"absent"
"6223","10",43,4,700,260,"absent"
"6224","10",43,5,971,-11,"absent"
"6225","10",43,6,986,-26,"absent"
"6226","10",43,7,1202,-242,"absent"
"6227","10",43,8,1392,-432,"absent"
"6228","10",43,9,1219,-259,"absent"
"6229","10",43,10,1215,-255,"absent"
"6230","10",44,1,936,-24,"absent"
"6231","10",44,2,898,-62,"absent"
"6232","10",44,3,935,-25,"absent"
"6233","10",44,4,930,-30,"absent"
"6234","10",44,5,601,-359,"absent"
"6235","10",44,6,741,-219,"absent"
"6236","10",44,7,779,-181,"absent"
"6237","10",44,8,557,-403,"absent"
"6238","10",44,9,1232,272,"absent"
"6239","10",44,10,1265,305,"absent"
"6240","10",45,1,934,26,"absent"
"6241","10",45,2,867,93,"absent"
"6242","10",45,3,1095,-135,"absent"
"6243","10",45,4,1294,-334,"absent"
"6244","10",45,5,1032,-72,"absent"
"6245","10",45,6,671,289,"absent"
"6246","10",45,7,477,483,"absent"
"6247","10",45,8,1157,-197,"absent"
"6248","10",46,1,945,-15," easy"
"6249","10",46,2,1061,101," easy"
"6250","10",46,3,1053,93," easy"
"6251","10",47,1,941,19," hard"
"6252","10",47,2,871,89," hard"
"6253","10",47,3,1146,-186," hard"
"6254","10",47,4,1316,-356," hard"
"6255","10",47,5,1117,-157," hard"
"6256","10",47,6,1099,-139," hard"
"6257","10",48,1,936,24,"absent"
"6258","10",48,2,1076,-116,"absent"
"6259","10",48,3,1278,-318,"absent"
"6260","10",48,4,1196,-236,"absent"
"6261","10",48,5,1061,-101,"absent"
"6262","10",48,6,1030,-70,"absent"
"6263","10",48,7,573,387,"absent"
"6264","10",49,1,935,25,"absent"
"6265","10",49,2,1056,-96,"absent"
"6266","10",49,3,1324,-364,"absent"
"6267","10",49,4,1127,-167,"absent"
"6268","10",49,5,1073,-113,"absent"
"6269","10",49,6,829,131,"absent"
"6270","10",49,7,542,418,"absent"
"6271","10",49,8,678,282,"absent"
"6272","10",49,9,901,59,"absent"
"6273","10",49,10,1232,-272,"absent"
"6274","10",50,1,953,-7,"absent"
"6275","10",50,2,851,-109,"absent"
"6276","10",50,3,1123,163,"absent"
"6277","10",50,4,1334,374,"absent"
"6278","10",50,5,1061,101,"absent"
"6279","10",50,6,797,-163,"absent"
"6280","10",50,7,578,-382,"absent"
"6281","10",51,1,948,12," hard"
"6282","10",51,2,922,38," hard"
"6283","10",51,3,1055,-95," hard"
"6284","10",51,4,1233,-273," hard"
"6285","10",51,5,682,278," hard"
"6286","10",51,6,1028,-68," hard"
"6287","10",51,7,1071,-111," hard"
"6288","10",51,8,1136,-176," hard"
"6289","10",51,9,1088,-128," hard"
"6290","10",51,10,1054,-94," hard"
"6291","10",52,1,942,18,"absent"
"6292","10",52,2,958,2,"absent"
"6293","10",52,3,1099,-139,"absent"
"6294","10",52,4,1206,-246,"absent"
"6295","10",52,5,671,289,"absent"
"6296","10",52,6,875,85,"absent"
"6297","10",52,7,985,-25,"absent"
"6298","10",53,1,936,24,"absent"
"6299","10",53,2,1120,-160,"absent"
"6300","10",53,3,1310,-350,"absent"
"6301","10",53,4,1149,-189,"absent"
"6302","10",53,5,1233,-273,"absent"
"6303","10",53,6,1275,-315,"absent"
"6304","10",53,7,770,190,"absent"
"6305","10",53,8,1206,-246,"absent"
"6306","10",54,1,930,-30,"absent"
"6307","10",54,2,1070,110,"absent"
"6308","10",54,3,699,-261,"absent"
"6309","10",54,4,559,-401,"absent"
"6310","10",54,5,463,-497,"absent"
"6311","10",54,6,1120,160,"absent"
"6312","10",54,7,802,-158,"absent"
"6313","10",55,1,943,17," easy"
"6314","10",55,2,736,224," easy"
"6315","10",55,3,692,268," easy"
"6316","10",55,4,975,-15," easy"
"6317","10",56,1,949,-11,"absent"
"6318","10",56,2,850,-110,"absent"
"6319","10",56,3,1021,61,"absent"
"6320","10",56,4,739,-221,"absent"
"6321","10",56,5,581,-379,"absent"
"6322","10",56,6,483,-477,"absent"
"6323","10",56,7,1275,315,"absent"
"6324","10",57,1,915,45,"absent"
"6325","10",57,2,965,-5,"absent"
"6326","10",57,3,1202,-242,"absent"
"6327","10",57,4,1356,-396,"absent"
"6328","10",57,5,737,223,"absent"
"6329","10",58,1,934,-26,"absent"
"6330","10",58,2,878,-82,"absent"
"6331","10",58,3,1033,73,"absent"
"6332","10",58,4,620,-340,"absent"
"6333","10",58,5,592,-368,"absent"
"6334","10",58,6,730,-230,"absent"
"6335","10",58,7,766,-194,"absent"
"6336","10",58,8,678,-282,"absent"
"6337","10",58,9,841,-119,"absent"
"6338","10",58,10,1028,68,"absent"
"6339","10",58,11,1311,351,"absent"
"6340","10",58,12,1263,303,"absent"
"6341","10",59,1,917,43," easy"
"6342","10",59,2,928,32," easy"
"6343","10",59,3,978,-18," easy"
"6344","10",59,4,512,448," easy"
"6345","10",59,5,530,430," easy"
"6346","10",59,6,594,366," easy"
"6347","10",60,1,941,19,"absent"
"6348","10",60,2,817,143,"absent"
"6349","10",60,3,636,324,"absent"
"6350","10",60,4,1082,-122,"absent"
"6351","10",60,5,1243,-283,"absent"
"6352","10",60,6,676,284,"absent"
"6353","10",61,1,958,2,"absent"
"6354","10",61,2,924,36,"absent"
"6355","10",61,3,1017,-57,"absent"
"6356","10",61,4,1239,-279,"absent"
"6357","10",61,5,1011,-51,"absent"
"6358","10",61,6,977,-17,"absent"
"6359","10",61,7,1289,-329,"absent"
"6360","10",61,8,1200,-240,"absent"
"6361","10",61,9,1008,-48,"absent"
"6362","10",61,10,594,366,"absent"
"6363","10",61,11,1163,-203,"absent"
"6364","10",61,12,1322,-362,"absent"
"6365","10",61,13,1303,-343,"absent"
"6366","10",61,14,1384,-424,"absent"
"6367","10",61,15,863,97,"absent"
"6368","10",62,1,936,-24," easy"
"6369","10",62,2,1346,386," easy"
"6370","10",62,3,1380,420," easy"
"6371","10",63,1,945,-15," easy"
"6372","10",63,2,1222,262," easy"
"6373","10",63,3,1258,298," easy"
"6374","10",63,4,1081,121," easy"
"6375","10",64,1,948,-12," easy"
"6376","10",64,2,1292,332," easy"
"6377","10",65,1,946,14,"absent"
"6378","10",65,2,1163,-203,"absent"
"6379","10",65,3,1301,-341,"absent"
"6380","10",65,4,686,274,"absent"
"6381","10",66,1,955,-5," hard"
"6382","10",66,2,945,-15," hard"
"6383","10",66,3,1253,293," hard"
"6384","10",66,4,657,-303," hard"
"6385","10",66,5,520,-440," hard"
"6386","10",67,1,947,-13,"absent"
"6387","10",67,2,772,-188,"absent"
"6388","10",67,3,694,-266,"absent"
"6389","10",67,4,943,-17,"absent"
"6390","10",68,1,954,-6," hard"
"6391","10",68,2,876,-84," hard"
"6392","10",68,3,771,-189," hard"
"6393","10",68,4,744,-216," hard"
"6394","10",69,1,940,20,"absent"
"6395","10",69,2,753,207,"absent"
"6396","10",69,3,1074,-114,"absent"
"6397","10",69,4,1308,-348,"absent"
"6398","10",69,5,1234,-274,"absent"
"6399","10",70,1,929,-31," easy"
"6400","10",70,2,1299,339," easy"
"6401","10",71,1,937,-23," easy"
"6402","10",71,2,808,-152," easy"
"6403","10",71,3,761,-199," easy"
"6404","10",71,4,1261,301," easy"
"6405","10",71,5,1420,460," easy"
"6406","10",72,1,943,17,"absent"
"6407","10",73,1,907,-53," easy"
"6408","10",73,2,961,1," easy"
"6409","10",73,3,822,-138," easy"
"6410","10",73,4,1009,49," easy"
"6411","10",73,5,1018,58," easy"
"6412","10",74,1,960,0,"absent"
"6413","10",74,2,953,7,"absent"
"6414","10",74,3,788,172,"absent"
"6415","10",74,4,632,328,"absent"
"6416","10",74,5,953,7,"absent"
"6417","10",74,6,1112,-152,"absent"
"6418","10",74,7,1286,-326,"absent"
"6419","10",75,1,955,5," hard"
"6420","10",75,2,999,-39," hard"
"6421","10",75,3,1074,-114," hard"
"6422","10",75,4,1094,-134," hard"
"6423","10",76,1,943,17,"absent"
"6424","10",76,2,962,-2,"absent"
"6425","10",76,3,1157,-197,"absent"
"6426","10",76,4,1094,-134,"absent"
"6427","10",76,5,630,330,"absent"
"6428","10",76,6,595,365,"absent"
"6429","10",77,1,967,-7," hard"
"6430","10",77,2,943,17," hard"
"6431","10",77,3,1035,-75," hard"
"6432","10",77,4,1173,-213," hard"
"6433","10",78,1,956,-4,"absent"
"6434","10",78,2,923,-37,"absent"
"6435","10",78,3,1087,127,"absent"
"6436","10",78,4,829,-131,"absent"
"6437","10",78,5,558,-402,"absent"
"6438","10",78,6,602,-358,"absent"
"6439","10",78,7,1058,98,"absent"
"6440","10",78,8,1282,322,"absent"
"6441","10",79,1,807,153," easy"
"6442","10",79,2,862,98," easy"
"6443","10",79,3,1057,-97," easy"
"6444","10",80,1,953,-7," hard"
"6445","10",80,2,781,-179," hard"
"6446","10",80,3,749,-211," hard"
"6447","10",80,4,978,18," hard"
"6448","10",80,5,1302,342," hard"
"6449","10",80,6,801,-159," hard"
"6450","10",81,1,965,5,"absent"
"6451","10",81,2,824,-136,"absent"
"6452","10",81,3,600,-360,"absent"
"6453","10",81,4,1093,133,"absent"
"6454","10",81,5,944,-16,"absent"
"6455","10",81,6,865,-95,"absent"
"6456","10",81,7,752,-208,"absent"
"6457","10",81,8,1165,205,"absent"
"6458","10",82,1,952,-8," easy"
"6459","10",82,2,1146,186," easy"
"6460","10",82,3,1164,204," easy"
"6461","10",82,4,839,-121," easy"
"6462","10",83,1,941,-19,"absent"
"6463","10",83,2,948,-12,"absent"
"6464","10",83,3,787,-173,"absent"
"6465","10",83,4,643,-317,"absent"
"6466","10",83,5,878,-82,"absent"
"6467","10",83,6,798,-162,"absent"
"6468","10",83,7,669,-291,"absent"
"6469","10",83,8,981,21,"absent"
"6470","10",83,9,1420,460,"absent"
"6471","10",83,10,834,-126,"absent"
"6472","10",83,11,955,-5,"absent"
"6473","10",83,12,916,-44,"absent"
"6474","10",83,13,802,-158,"absent"
"6475","10",83,14,847,-113,"absent"
"6476","10",84,1,965,-5," easy"
"6477","10",84,2,1075,-115," easy"
"6478","10",84,3,809,151," easy"
"6479","10",84,4,559,401," easy"
"6480","10",84,5,585,375," easy"
"6481","10",85,1,972,-12," easy"
"6482","10",85,2,799,161," easy"
"6483","10",85,3,764,196," easy"
"6484","10",85,4,788,172," easy"
"6485","10",86,1,991,-31," hard"
"6486","10",86,2,1190,-230," hard"
"6487","10",86,3,800,160," hard"
"6488","10",86,4,1230,-270," hard"
"6489","10",86,5,1896,-936," hard"
"6490","10",86,6,1120,-160," hard"
"6491","10",86,7,859,101," hard"
"6492","10",86,8,1174,-214," hard"
"6493","10",86,9,1532,-572," hard"
"6494","10",86,10,743,217," hard"
"6495","10",86,11,980,-20," hard"
"6496","10",86,12,1039,-79," hard"
"6497","10",86,13,931,29," hard"
"6498","10",86,14,879,81," hard"
"6499","10",86,15,800,160," hard"
"6500","10",86,16,904,56," hard"
"6501","10",86,17,1347,-387," hard"
"6502","10",86,18,974,-14," hard"
"6503","10",86,19,1350,-390," hard"
"6504","10",86,20,1964,-1004," hard"
"6505","10",86,21,937,23," hard"
"6506","10",87,1,918,-42,"absent"
"6507","10",87,2,897,-63,"absent"
"6508","10",87,3,1455,495,"absent"
"6509","10",87,4,974,14,"absent"
"6510","10",87,5,1564,604,"absent"
"6511","10",87,6,874,-86,"absent"
"6512","10",87,7,1385,425,"absent"
"6513","10",87,8,1271,311,"absent"
"6514","10",87,9,806,-154,"absent"
"6515","10",87,10,1107,147,"absent"
"6516","10",87,11,949,-11,"absent"
"6517","10",87,12,798,-162,"absent"
"6518","10",87,13,928,-32,"absent"
"6519","10",87,14,1033,73,"absent"
"6520","10",87,15,829,-131,"absent"
"6521","10",87,16,966,6,"absent"
"6522","10",88,1,997,37," easy"
"6523","10",88,2,1239,279," easy"
"6524","10",89,1,956,-4," hard"
"6525","10",89,2,827,-133," hard"
"6526","10",89,3,767,-193," hard"
"6527","10",90,1,956,4," hard"
"6528","10",90,2,909,51," hard"
"6529","10",90,3,833,127," hard"
"6530","10",90,4,1098,-138," hard"
"6531","10",91,1,951,9," easy"
"6532","10",91,2,509,451," easy"
"6533","10",91,3,543,417," easy"
"6534","10",92,1,949,-11,"absent"
"6535","10",92,2,1365,405,"absent"
"6536","10",92,3,947,-13,"absent"
"6537","10",92,4,823,-137,"absent"
"6538","10",92,5,1244,284,"absent"
"6539","10",92,6,781,-179,"absent"
"6540","10",92,7,945,-15,"absent"
"6541","10",92,8,480,-480,"absent"
"6542","10",93,1,949,11," hard"
"6543","10",93,2,1103,-143," hard"
"6544","10",93,3,1159,-199," hard"
"6545","10",93,4,1138,-178," hard"
"6546","10",94,1,943,17,"absent"
"6547","10",94,2,962,-2,"absent"
"6548","10",94,3,1007,-47,"absent"
"6549","10",94,4,1188,-228,"absent"
"6550","10",94,5,601,359,"absent"
"6551","10",94,6,771,189,"absent"
"6552","10",95,1,953,7," easy"
"6553","10",95,2,1105,-145," easy"
"6554","10",95,3,1219,-259," easy"
"6555","10",95,4,617,343," easy"
"6556","10",95,5,532,428," easy"
"6557","10",96,1,961,-1," hard"
"6558","10",96,2,934,26," hard"
"6559","10",96,3,717,243," hard"
"6560","10",96,4,607,353," hard"
"6561","10",96,5,1313,-353," hard"
"6562","10",96,6,1383,-423," hard"
"6563","10",96,7,1410,-450," hard"
"6564","10",96,8,1173,-213," hard"
"6565","11",17,1,981,21," hard"
"6566","11",17,2,955,-5," hard"
"6567","11",17,3,637,-323," hard"
"6568","11",17,4,760,-200," hard"
"6569","11",17,5,650,-310," hard"
"6570","11",17,6,615,-345," hard"
"6571","11",17,7,631,-329," hard"
"6572","11",17,8,657,-303," hard"
"6573","11",17,9,691,-269," hard"
"6574","11",17,10,656,-304," hard"
"6575","11",18,1,971,11," hard"
"6576","11",18,2,629,-331," hard"
"6577","11",18,3,807,-153," hard"
"6578","11",18,4,861,-99," hard"
"6579","11",18,5,774,-186," hard"
"6580","11",18,6,794,-166," hard"
"6581","11",19,1,955,-5," easy"
"6582","11",19,2,802,-158," easy"
"6583","11",19,3,1279,319," easy"
"6584","11",19,4,1234,274," easy"
"6585","11",19,5,1209,249," easy"
"6586","11",20,1,968,8," hard"
"6587","11",20,2,981,21," hard"
"6588","11",20,3,844,-116," hard"
"6589","11",20,4,623,-337," hard"
"6590","11",20,5,688,-272," hard"
"6591","11",20,6,780,-180," hard"
"6592","11",20,7,1196,236," hard"
"6593","11",20,8,1066,106," hard"
"6594","11",21,1,950,-10," hard"
"6595","11",21,2,830,-130," hard"
"6596","11",21,3,631,-329," hard"
"6597","11",21,4,802,-158," hard"
"6598","11",21,5,703,-257," hard"
"6599","11",21,6,661,-299," hard"
"6600","11",21,7,603,-357," hard"
"6601","11",21,8,630,-330," hard"
"6602","11",21,9,883,-77," hard"
"6603","11",21,10,922,-38," hard"
"6604","11",21,11,633,-327," hard"
"6605","11",21,12,1185,225," hard"
"6606","11",21,13,1014,54," hard"
"6607","11",22,1,963,-3," easy"
"6608","11",22,2,765,195," easy"
"6609","11",22,3,895,65," easy"
"6610","11",22,4,1188,-228," easy"
"6611","11",22,5,846,114," easy"
"6612","11",22,6,886,74," easy"
"6613","11",23,1,967,-7,"absent"
"6614","11",23,2,912,48,"absent"
"6615","11",23,3,942,18,"absent"
"6616","11",23,4,804,156,"absent"
"6617","11",23,5,1264,-304,"absent"
"6618","11",23,6,1294,-334,"absent"
"6619","11",23,7,1152,-192,"absent"
"6620","11",23,8,1047,-87,"absent"
"6621","11",23,9,1070,-110,"absent"
"6622","11",23,10,673,287,"absent"
"6623","11",23,11,863,97,"absent"
"6624","11",23,12,1263,-303,"absent"
"6625","11",23,13,1170,-210,"absent"
"6626","11",23,14,1011,-51,"absent"
"6627","11",24,1,962,-2," easy"
"6628","11",24,2,894,66," easy"
"6629","11",24,3,582,378," easy"
"6630","11",24,4,898,62," easy"
"6631","11",24,5,558,402," easy"
"6632","11",25,1,954,-6,"absent"
"6633","11",25,2,625,-335,"absent"
"6634","11",25,3,948,-12,"absent"
"6635","11",25,4,1329,369,"absent"
"6636","11",25,5,799,-161,"absent"
"6637","11",25,6,859,-101,"absent"
"6638","11",25,7,616,-344,"absent"
"6639","11",25,8,643,-317,"absent"
"6640","11",25,9,531,-429,"absent"
